"","domain_name","sequence_evalue"
"174","SRR6048648.37961856_1:30989412",5.7e-21
"175","SRR6048648.66022722_1:53907069",7.5e-21
"176","SRR6048648.81810893_1:66805014",8.6e-21
"177","SRR6048648.29189944_1:23819184",9.9e-21
"178","SRR6048648.32797196_2:26766302",1e-20
"179","SRR6048648.59634392_2:48686949",1e-20
"180","SRR6048648.6372044_1:5198112",1.1e-20
"181","SRR6048648.74582751_1:60899456",1.1e-20
"182","SRR6048648.23603369_1:19261076",1.3e-20
"183","SRR6048648.20377615_1:16627817",2.4e-20
"184","SRR6048648.73042599_1:59640562",2.6e-20
"185","SRR6048648.46452378_1:37920301",3.6e-20
"186","SRR6048648.30098220_1:24561419",3.9e-20
"187","SRR6048648.43482432_1:35492717",3.9e-20
"188","SRR6048648.36821841_1:30058654",4.1e-20
"189","SRR6048648.80644076_2:65852368",4.4e-20
"190","SRR6048648.8388041_1:6843604",4.8e-20
"191","SRR6048648.1872144_1:1526763",4.8e-20
"192","SRR6048648.9095496_1:7421826",5.3e-20
"193","SRR6048648.59634392_1:48686948",5.6e-20
"194","SRR6048648.73991932_1:60416672",6.2e-20
"195","SRR6048648.45511560_1:37151336",7.6e-20
"196","SRR6048648.67957149_1:55486066",8.6e-20
"197","SRR6048648.43336765_1:35374046",1e-19
"198","SRR6048648.33896223_1:27666067",1.4e-19
"199","SRR6048648.61702967_1:50378780",1.5e-19
"200","SRR6048648.28704646_2:23422551",1.6e-19
"201","SRR6048648.33340545_2:27210938",1.6e-19
"202","SRR6048648.10947656_1:8932750",1.8e-19
"203","SRR6048648.1124589_1:916384",1.9e-19
"204","SRR6048648.72233645_1:58978675",2e-19
"205","SRR6048648.70651057_1:57685486",2.2e-19
"206","SRR6048648.4208552_1:3432901",2.3e-19
"207","SRR6048648.4725096_1:3854844",2.4e-19
"208","SRR6048648.71817017_1:58637771",2.6e-19
"209","SRR6048648.20980349_1:17119379",2.7e-19
"210","SRR6048648.32161958_1:26247389",2.8e-19
"211","SRR6048648.23076467_1:18830460",2.9e-19
"212","SRR6048648.71201680_1:58135358",2.9e-19
"213","SRR6048648.8388041_2:6843605",3e-19
"214","SRR6048648.70413453_1:57491088",3.4e-19
"215","SRR6048648.12751363_1:10403357",3.7e-19
"216","SRR6048648.17510860_1:14287140",3.8e-19
"217","SRR6048648.32927125_1:26872347",4.1e-19
"218","SRR6048648.7095274_1:5788760",4.4e-19
"219","SRR6048648.77169983_1:63013928",4.6e-19
"220","SRR6048648.62640562_1:51144007",4.7e-19
"221","SRR6048648.24168912_1:19722436",4.8e-19
"222","SRR6048648.8751276_1:7140530",4.8e-19
"223","SRR6048648.40048375_1:32691743",6.5e-19
"224","SRR6048648.12916712_1:10538440",6.6e-19
"225","SRR6048648.58220349_1:47532717",7.2e-19
"226","SRR6048648.19215881_1:15679720",7.8e-19
"227","SRR6048648.13095915_1:10685015",7.8e-19
"228","SRR6048648.41124592_1:33570545",8.2e-19
"229","SRR6048648.60129279_1:49091638",9.4e-19
"230","SRR6048648.46860523_2:38254234",1e-18
"231","SRR6048648.44719616_1:36504205",1e-18
"232","SRR6048648.42362573_1:34579807",1e-18
"233","SRR6048648.23089424_1:18841118",1.1e-18
"234","SRR6048648.3454651_1:2817912",1.1e-18
"235","SRR6048648.61016855_1:49818376",1.1e-18
"236","SRR6048648.36426531_1:29735189",1.1e-18
"237","SRR6048648.69133740_1:56445655",1.3e-18
"238","SRR6048648.1148575_1:936026",1.3e-18
"239","SRR6048648.83273487_1:67997433",1.4e-18
"240","SRR6048648.31468477_1:25681151",1.4e-18
"241","SRR6048648.79216737_1:64685350",1.5e-18
"242","SRR6048648.81741759_1:66748557",1.6e-18
"243","SRR6048648.75052958_1:61283372",1.7e-18
"244","SRR6048648.40477789_1:33042153",1.8e-18
"245","SRR6048648.39770045_1:32464884",1.8e-18
"246","SRR6048648.27774587_1:22663418",1.9e-18
"247","SRR6048648.13381409_1:10917332",2.1e-18
"248","SRR6048648.47657694_1:38905705",2.2e-18
"249","SRR6048648.73648153_1:60135669",2.3e-18
"250","SRR6048648.73521510_1:60032077",2.3e-18
"251","SRR6048648.70554324_1:57606322",2.3e-18
"252","SRR6048648.31966175_1:26087114",2.6e-18
"253","SRR6048648.47389739_1:38686559",2.8e-18
"254","SRR6048648.48960438_1:39970483",2.8e-18
"255","SRR6048648.14973800_1:12215577",3e-18
"256","SRR6048648.60109576_1:49075442",3.1e-18
"257","SRR6048648.54686888_1:44648068",3.2e-18
"258","SRR6048648.58436123_1:47709174",3.3e-18
"259","SRR6048648.43307283_1:35350042",3.5e-18
"260","SRR6048648.69172218_1:56476971",3.6e-18
"261","SRR6048648.21624029_1:17645202",3.7e-18
"262","SRR6048648.14120397_1:11518208",3.7e-18
"263","SRR6048648.49856574_1:40703250",3.9e-18
"264","SRR6048648.3335911_1:2721226",4.1e-18
"265","SRR6048648.19910406_1:16246720",4.4e-18
"266","SRR6048648.35469666_1:28953305",4.4e-18
"267","SRR6048648.14765783_1:12045931",4.6e-18
"268","SRR6048648.61751963_1:50418872",4.7e-18
"269","SRR6048648.66273477_1:54111531",4.7e-18
"270","SRR6048648.11214477_1:9150081",5.3e-18
"271","SRR6048648.77782684_1:63514396",5.4e-18
"272","SRR6048648.29446314_1:24028829",5.6e-18
"273","SRR6048648.20938104_2:17085113",5.7e-18
"274","SRR6048648.50945455_1:41592236",5.8e-18
"275","SRR6048648.73949143_1:60381653",5.9e-18
"276","SRR6048648.82851925_1:67653959",6.5e-18
"277","SRR6048648.14645810_1:11947722",6.5e-18
"278","SRR6048648.66130765_1:53995321",6.8e-18
"279","SRR6048648.33377340_1:27241047",6.9e-18
"280","SRR6048648.59492156_1:48570763",7e-18
"281","SRR6048648.63611667_1:51937629",7.2e-18
"282","SRR6048648.63350598_1:51723839",7.9e-18
"283","SRR6048648.57007686_1:46542601",8.1e-18
"284","SRR6048648.33715290_2:27517703",8.2e-18
"285","SRR6048648.81810893_2:66805015",8.2e-18
"286","SRR6048648.37263559_1:30419827",8.4e-18
"287","SRR6048648.9242275_1:7541439",8.6e-18
"288","SRR6048648.24197777_1:19746035",8.7e-18
"289","SRR6048648.28288136_1:23081704",9e-18
"290","SRR6048648.39305708_1:32085769",9e-18
"291","SRR6048648.1402045_1:1143066",9.2e-18
"292","SRR6048648.2228283_2:1818072",9.3e-18
"293","SRR6048648.36062776_1:29437937",9.7e-18
"294","SRR6048648.76468038_1:62440656",1e-17
"295","SRR6048648.58717225_1:47938273",1e-17
"296","SRR6048648.25441307_1:20760263",1.1e-17
"297","SRR6048648.17587444_1:14349743",1.1e-17
"298","SRR6048648.43307283_2:35350043",1.1e-17
"299","SRR6048648.20213740_1:16494069",1.1e-17
"300","SRR6048648.45275259_2:36958264",1.2e-17
"301","SRR6048648.76118860_1:62154994",1.2e-17
"302","SRR6048648.18897730_1:15420528",1.2e-17
"303","SRR6048648.42938333_1:35048881",1.2e-17
"304","SRR6048648.7415857_2:6050488",1.2e-17
"305","SRR6048648.14964974_1:12208465",1.4e-17
"306","SRR6048648.77276228_1:63100309",1.5e-17
"307","SRR6048648.20613265_1:16820091",1.6e-17
"308","SRR6048648.14030007_1:11444366",1.6e-17
"309","SRR6048648.36249172_1:29590139",1.6e-17
"310","SRR6048648.45594546_1:37218896",1.6e-17
"311","SRR6048648.11793590_1:9623017",1.7e-17
"312","SRR6048648.31957922_1:26080329",1.7e-17
"313","SRR6048648.18835149_2:15369418",1.8e-17
"314","SRR6048648.39971347_1:32628768",1.8e-17
"315","SRR6048648.59722081_1:48758693",1.9e-17
"316","SRR6048648.25080409_1:20465772",1.9e-17
"317","SRR6048648.74582196_1:60899000",2e-17
"318","SRR6048648.71871489_1:58682167",2.1e-17
"319","SRR6048648.41927766_1:34225705",2.2e-17
"320","SRR6048648.18602309_1:15179028",2.2e-17
"321","SRR6048648.19225575_1:15687641",2.3e-17
"322","SRR6048648.81524878_1:66571907",2.5e-17
"323","SRR6048648.4206275_1:3431014",2.5e-17
"324","SRR6048648.68068685_1:55577133",2.6e-17
"325","SRR6048648.12002070_1:9793325",2.7e-17
"326","SRR6048648.17686297_1:14430852",2.9e-17
"327","SRR6048648.51769015_1:42264468",3.2e-17
"328","SRR6048648.50130949_1:40926749",3.4e-17
"329","SRR6048648.71959462_2:58754281",3.4e-17
"330","SRR6048648.12939556_1:10557148",3.5e-17
"331","SRR6048648.82539669_1:67399534",3.6e-17
"332","SRR6048648.69133740_2:56445656",3.7e-17
"333","SRR6048648.64008643_1:52261320",3.7e-17
"334","SRR6048648.73644344_1:60132548",3.8e-17
"335","SRR6048648.75335754_1:61514748",4e-17
"336","SRR6048648.20133764_1:16428950",4.1e-17
"337","SRR6048648.54070773_1:44145150",4.1e-17
"338","SRR6048648.21448448_1:17501651",4.1e-17
"339","SRR6048648.44456523_1:36288947",4.2e-17
"340","SRR6048648.13913216_1:11349792",4.3e-17
"341","SRR6048648.45083450_1:36801515",4.3e-17
"342","SRR6048648.32162419_1:26247770",4.4e-17
"343","SRR6048648.50945455_2:41592237",4.5e-17
"344","SRR6048648.70798688_2:57806092",4.5e-17
"345","SRR6048648.73664616_2:60148995",4.5e-17
"346","SRR6048648.44874456_1:36630771",4.6e-17
"347","SRR6048648.39400153_1:32162653",4.6e-17
"348","SRR6048648.8331065_1:6796880",5.2e-17
"349","SRR6048648.52348857_1:42737888",5.3e-17
"350","SRR6048648.31985506_1:26102808",5.4e-17
"351","SRR6048648.9188405_1:7497518",5.6e-17
"352","SRR6048648.17832723_1:14550435",5.7e-17
"353","SRR6048648.33686516_1:27494027",5.7e-17
"354","SRR6048648.64443410_1:52616802",5.8e-17
"355","SRR6048648.61150450_1:49927318",5.8e-17
"356","SRR6048648.34309023_2:28003290",5.8e-17
"357","SRR6048648.26831431_1:21894660",5.9e-17
"358","SRR6048648.40900390_1:33387528",6.2e-17
"359","SRR6048648.10294916_1:8400018",6.2e-17
"360","SRR6048648.81320393_1:66405060",6.2e-17
"361","SRR6048648.7234327_1:5902266",6.4e-17
"362","SRR6048648.10973615_1:8953941",6.7e-17
"363","SRR6048648.7685510_1:6270665",7.2e-17
"364","SRR6048648.27377940_1:22339884",7.4e-17
"365","SRR6048648.25308073_1:20651572",7.6e-17
"366","SRR6048648.42880626_2:35001649",7.9e-17
"367","SRR6048648.46590702_1:38033005",8.2e-17
"368","SRR6048648.13076600_1:10669215",8.8e-17
"369","SRR6048648.23665553_1:19311512",9.1e-17
"370","SRR6048648.38550297_1:31469771",9.1e-17
"371","SRR6048648.22769355_1:18579420",9.5e-17
"372","SRR6048648.16199079_1:13215519",9.7e-17
"373","SRR6048648.41250351_1:33673221",9.7e-17
"374","SRR6048648.69157037_2:56464537",1e-16
"375","SRR6048648.15163583_1:12370217",1e-16
"376","SRR6048648.21913861_1:17881789",1e-16
"377","SRR6048648.17018226_1:13885025",1.1e-16
"378","SRR6048648.27326381_1:22297995",1.1e-16
"379","SRR6048648.73388695_1:59923118",1.1e-16
"380","SRR6048648.14856008_1:12119415",1.1e-16
"381","SRR6048648.19587742_1:15982932",1.1e-16
"382","SRR6048648.78456227_1:64064743",1.1e-16
"383","SRR6048648.65649182_1:53602006",1.1e-16
"384","SRR6048648.28573368_1:23315007",1.2e-16
"385","SRR6048648.67666658_2:55248830",1.2e-16
"386","SRR6048648.58660119_1:47891811",1.2e-16
"387","SRR6048648.35669360_1:29116054",1.3e-16
"388","SRR6048648.32202770_1:26280734",1.3e-16
"389","SRR6048648.45044837_1:36770134",1.3e-16
"390","SRR6048648.45991227_1:37543303",1.4e-16
"391","SRR6048648.6977422_2:5692681",1.4e-16
"392","SRR6048648.22275553_1:18176724",1.4e-16
"393","SRR6048648.32161958_2:26247390",1.4e-16
"394","SRR6048648.12864430_1:10495568",1.4e-16
"395","SRR6048648.44959955_1:36700611",1.5e-16
"396","SRR6048648.63417796_1:51778878",1.5e-16
"397","SRR6048648.56898531_2:46453252",1.5e-16
"398","SRR6048648.7325042_1:5976369",1.5e-16
"399","SRR6048648.29770464_1:24293934",1.5e-16
"400","SRR6048648.75832375_2:61920924",1.6e-16
"401","SRR6048648.36342632_2:29666541",1.6e-16
"402","SRR6048648.11376453_1:9282691",1.6e-16
"403","SRR6048648.35460882_1:28946061",1.6e-16
"404","SRR6048648.8604543_1:7020971",1.6e-16
"405","SRR6048648.10935923_1:8922951",1.6e-16
"406","SRR6048648.69789048_1:56980468",1.7e-16
"407","SRR6048648.2061955_1:1681710",1.7e-16
"408","SRR6048648.61756102_1:50422267",1.7e-16
"409","SRR6048648.17044447_1:13906472",1.7e-16
"410","SRR6048648.68854969_1:56218194",1.7e-16
"411","SRR6048648.73302060_1:59852163",1.8e-16
"412","SRR6048648.47977505_2:39166928",1.8e-16
"413","SRR6048648.59981494_1:48970512",1.8e-16
"414","SRR6048648.32043092_1:26149663",1.8e-16
"415","SRR6048648.82274881_1:67183860",1.9e-16
"416","SRR6048648.23066756_1:18822448",1.9e-16
"417","SRR6048648.36309391_1:29639408",1.9e-16
"418","SRR6048648.26800837_1:21869743",2e-16
"419","SRR6048648.76098651_1:62138442",2.1e-16
"420","SRR6048648.20207181_1:16488734",2.1e-16
"421","SRR6048648.50661129_1:41360187",2.1e-16
"422","SRR6048648.37107179_1:30292326",2.1e-16
"423","SRR6048648.55334542_1:45176799",2.1e-16
"424","SRR6048648.27571055_1:22497397",2.1e-16
"425","SRR6048648.58073505_1:47412912",2.2e-16
"426","SRR6048648.69626181_1:56847658",2.2e-16
"427","SRR6048648.5260483_1:4291342",2.3e-16
"428","SRR6048648.34232740_1:27941080",2.3e-16
"429","SRR6048648.58817639_1:48020440",2.3e-16
"430","SRR6048648.59247134_1:48370630",2.4e-16
"431","SRR6048648.21294975_1:17376169",2.4e-16
"432","SRR6048648.58260989_1:47566200",2.4e-16
"433","SRR6048648.5559869_1:4535774",2.5e-16
"434","SRR6048648.31279554_2:25527204",2.5e-16
"435","SRR6048648.27351863_1:22318557",2.6e-16
"436","SRR6048648.32558300_1:26570859",2.6e-16
"437","SRR6048648.35432453_1:28922846",2.6e-16
"438","SRR6048648.61756978_2:50422985",2.8e-16
"439","SRR6048648.25374782_2:20705886",2.8e-16
"440","SRR6048648.11646770_1:9503415",2.9e-16
"441","SRR6048648.25089069_1:20472771",3.1e-16
"442","SRR6048648.12164010_1:9925569",3.1e-16
"443","SRR6048648.5707102_1:4655895",3.2e-16
"444","SRR6048648.37682418_2:30761521",3.2e-16
"445","SRR6048648.51548642_1:42084705",3.2e-16
"446","SRR6048648.78834084_1:64373255",3.2e-16
"447","SRR6048648.1492949_1:1217361",3.2e-16
"448","SRR6048648.26875629_1:21930787",3.3e-16
"449","SRR6048648.66732055_1:54485947",3.4e-16
"450","SRR6048648.49864903_2:40710123",3.4e-16
"451","SRR6048648.35432453_2:28922847",3.4e-16
"452","SRR6048648.65664298_2:53614418",3.5e-16
"453","SRR6048648.28740586_1:23451749",3.5e-16
"454","SRR6048648.34164904_2:27885777",3.5e-16
"455","SRR6048648.24104732_2:19669947",3.6e-16
"456","SRR6048648.40667164_1:33196749",3.6e-16
"457","SRR6048648.35379202_1:28879078",3.6e-16
"458","SRR6048648.34984589_1:28556272",3.6e-16
"459","SRR6048648.70176003_1:57296895",3.8e-16
"460","SRR6048648.11482007_1:9368749",3.8e-16
"461","SRR6048648.18669290_1:15233809",4e-16
"462","SRR6048648.23709056_1:19347135",4.2e-16
"463","SRR6048648.69919529_1:57087034",4.3e-16
"464","SRR6048648.81117212_1:66239534",4.3e-16
"465","SRR6048648.45317748_1:36992917",4.4e-16
"466","SRR6048648.3142777_1:2563922",4.6e-16
"467","SRR6048648.38078466_1:31084844",4.6e-16
"468","SRR6048648.54686888_2:44648069",4.7e-16
"469","SRR6048648.47176732_1:38512632",4.7e-16
"470","SRR6048648.69622797_1:56844900",4.7e-16
"471","SRR6048648.50395756_2:41142962",4.7e-16
"472","SRR6048648.40264512_1:32867985",4.8e-16
"473","SRR6048648.50616202_2:41323194",4.8e-16
"474","SRR6048648.65538428_1:53511719",4.8e-16
"475","SRR6048648.3526800_2:2876701",4.8e-16
"476","SRR6048648.10222440_1:8340816",4.8e-16
"477","SRR6048648.63199473_1:51600656",4.9e-16
"478","SRR6048648.74383129_1:60736740",4.9e-16
"479","SRR6048648.78716828_1:64277225",4.9e-16
"480","SRR6048648.4647174_2:3791241",5e-16
"481","SRR6048648.23732856_1:19366513",5.1e-16
"482","SRR6048648.7042061_1:5745258",5.1e-16
"483","SRR6048648.53086888_1:43340559",5.1e-16
"484","SRR6048648.11329217_1:9244053",5.3e-16
"485","SRR6048648.10058566_1:8207155",5.4e-16
"486","SRR6048648.33382804_1:27245555",5.5e-16
"487","SRR6048648.71346082_1:58253323",5.7e-16
"488","SRR6048648.42625669_1:34793882",5.7e-16
"489","SRR6048648.24877351_1:20300319",5.9e-16
"490","SRR6048648.4797876_1:3914217",6.1e-16
"491","SRR6048648.64861682_1:52958271",6.2e-16
"492","SRR6048648.49027875_1:40025905",6.2e-16
"493","SRR6048648.51375790_1:41943904",6.5e-16
"494","SRR6048648.47977505_1:39166927",6.6e-16
"495","SRR6048648.35543896_1:29013803",6.6e-16
"496","SRR6048648.66383151_1:54201108",6.6e-16
"497","SRR6048648.34234906_1:27942868",6.7e-16
"498","SRR6048648.45414344_1:37071817",6.8e-16
"499","SRR6048648.22880314_2:18670022",7e-16
"500","SRR6048648.40499987_1:33060205",7.1e-16
"501","SRR6048648.28704646_1:23422550",7.1e-16
"502","SRR6048648.4841448_1:3949696",7.1e-16
"503","SRR6048648.59791058_1:48814961",7.2e-16
"504","SRR6048648.34948913_1:28527013",7.5e-16
"505","SRR6048648.40876920_2:33368310",7.6e-16
"506","SRR6048648.14422197_2:11764807",7.7e-16
"507","SRR6048648.44121881_1:36015127",7.7e-16
"508","SRR6048648.57925924_1:47292524",7.7e-16
"509","SRR6048648.59161274_1:48300727",7.7e-16
"510","SRR6048648.59636507_1:48688648",7.7e-16
"511","SRR6048648.68377405_1:55828639",7.7e-16
"512","SRR6048648.28599962_1:23336686",7.9e-16
"513","SRR6048648.38583480_1:31496881",7.9e-16
"514","SRR6048648.41225838_1:33653086",7.9e-16
"515","SRR6048648.16001309_1:13053957",8.3e-16
"516","SRR6048648.38424571_1:31367361",8.7e-16
"517","SRR6048648.22648705_1:18480767",9e-16
"518","SRR6048648.9322618_1:7606937",9.1e-16
"519","SRR6048648.66170579_1:54028105",9.3e-16
"520","SRR6048648.61106903_1:49891788",9.4e-16
