"","domain_name","sequence_evalue"
"401","SRR10241527.22031881_2:23947685",2.2e-24
"402","SRR10241527.9893511_1:10754873",2.2e-24
"403","SRR10241527.38739886_1:42506676",2.4e-24
"404","SRR10241527.41590820_1:45665379",2.4e-24
"405","SRR10241527.37242470_1:40840018",2.4e-24
"406","SRR10241527.52846081_1:58117903",2.4e-24
"407","SRR10241527.29799515_2:32571470",2.4e-24
"408","SRR10241527.19656265_2:21363416",2.5e-24
"409","SRR10241527.1349018_1:1465785",2.5e-24
"410","SRR10241527.1083472_1:1177114",2.5e-24
"411","SRR10241527.27751383_1:30295852",2.5e-24
"412","SRR10241527.3370013_2:3662895",2.5e-24
"413","SRR10241527.40438032_1:44389939",2.5e-24
"414","SRR10241527.49717465_1:54648039",2.6e-24
"415","SRR10241527.13346560_1:14499457",2.6e-24
"416","SRR10241527.1679063_1:1824419",2.6e-24
"417","SRR10241527.22781875_1:24779821",2.6e-24
"418","SRR10241527.24553363_1:26746447",2.6e-24
"419","SRR10241527.6888672_1:7492227",2.6e-24
"420","SRR10241527.38833723_1:42610833",2.6e-24
"421","SRR10241527.2552335_2:2774502",2.7e-24
"422","SRR10241527.16093100_2:17483917",2.7e-24
"423","SRR10241527.16094197_2:17485104",2.7e-24
"424","SRR10241527.16094261_2:17485173",2.7e-24
"425","SRR10241527.16098439_2:17489692",2.7e-24
"426","SRR10241527.11321788_1:12298860",2.7e-24
"427","SRR10241527.11321969_1:12299054",2.7e-24
"428","SRR10241527.2310319_1:2510590",2.7e-24
"429","SRR10241527.2310471_1:2510753",2.7e-24
"430","SRR10241527.51768574_2:56922351",2.8e-24
"431","SRR10241527.3234288_1:3515212",2.9e-24
"432","SRR10241527.32537432_1:35611081",3e-24
"433","SRR10241527.23539975_2:25620758",3e-24
"434","SRR10241527.41520819_1:45589072",3e-24
"435","SRR10241527.54538529_1:59995341",3e-24
"436","SRR10241527.39814686_2:43700873",3e-24
"437","SRR10241527.46758177_1:51363432",3e-24
"438","SRR10241527.7967673_2:8668440",3.1e-24
"439","SRR10241527.12324052_1:13387684",3.1e-24
"440","SRR10241527.7980513_1:8682359",3.1e-24
"441","SRR10241527.53933736_2:59323996",3.1e-24
"442","SRR10241527.30087427_1:32891677",3.1e-24
"443","SRR10241527.12082078_1:13125143",3.2e-24
"444","SRR10241527.25155524_1:27413602",3.2e-24
"445","SRR10241527.37008431_1:40579319",3.2e-24
"446","SRR10241527.6664437_1:7247233",3.2e-24
"447","SRR10241527.50128503_1:55104453",3.2e-24
"448","SRR10241527.45906093_2:50416777",3.3e-24
"449","SRR10241527.39692531_1:43565392",3.3e-24
"450","SRR10241527.43600903_1:47883641",3.3e-24
"451","SRR10241527.46156292_1:50695224",3.3e-24
"452","SRR10241527.18943535_2:20588900",3.3e-24
"453","SRR10241527.26220419_2:28596739",3.3e-24
"454","SRR10241527.15083478_1:16386529",3.4e-24
"455","SRR10241527.42650213_2:46834649",3.5e-24
"456","SRR10241527.13972694_1:15179853",3.5e-24
"457","SRR10241527.55029998_1:60540285",3.5e-24
"458","SRR10241527.47762965_2:52478097",3.6e-24
"459","SRR10241527.4508386_2:4902368",3.6e-24
"460","SRR10241527.17768526_1:19308488",3.8e-24
"461","SRR10241527.1247621_2:1355653",3.9e-24
"462","SRR10241527.4964934_1:5398370",3.9e-24
"463","SRR10241527.52849419_2:58121661",4e-24
"464","SRR10241527.54921106_1:60419633",4e-24
"465","SRR10241527.54921263_1:60419802",4e-24
"466","SRR10241527.18478751_1:20082247",4.1e-24
"467","SRR10241527.12600706_1:13687452",4.1e-24
"468","SRR10241527.13972694_2:15179854",4.2e-24
"469","SRR10241527.51090019_2:56171368",4.2e-24
"470","SRR10241527.6440321_2:7002313",4.3e-24
"471","SRR10241527.35894170_1:39340066",4.4e-24
"472","SRR10241527.30462582_1:33308132",4.4e-24
"473","SRR10241527.50934688_1:55998599",4.4e-24
"474","SRR10241527.55654043_2:61233566",4.5e-24
"475","SRR10241527.45189385_1:49629514",4.6e-24
"476","SRR10241527.54698986_2:60173610",4.6e-24
"477","SRR10241527.29294759_2:32009749",4.7e-24
"478","SRR10241527.52999529_2:58288403",4.7e-24
"479","SRR10241527.52999678_2:58288571",4.7e-24
"480","SRR10241527.52999854_2:58288754",4.7e-24
"481","SRR10241527.41890679_1:45998075",4.8e-24
"482","SRR10241527.52409318_1:57633447",4.9e-24
"483","SRR10241527.10952841_2:11897712",5e-24
"484","SRR10241527.10952966_2:11897843",5e-24
"485","SRR10241527.20553026_2:22335885",5e-24
"486","SRR10241527.20564270_2:22348118",5e-24
"487","SRR10241527.4497220_1:4890272",5.1e-24
"488","SRR10241527.11832592_1:12854000",5.1e-24
"489","SRR10241527.12850086_1:13959199",5.2e-24
"490","SRR10241527.12850656_1:13959804",5.2e-24
"491","SRR10241527.48305164_1:53080187",5.2e-24
"492","SRR10241527.713681_2:775249",5.2e-24
"493","SRR10241527.24065021_2:26204378",5.2e-24
"494","SRR10241527.5198437_1:5652092",5.3e-24
"495","SRR10241527.24566248_2:26760815",5.3e-24
"496","SRR10241527.24566881_2:26761484",5.3e-24
"497","SRR10241527.33963399_1:37194998",5.4e-24
"498","SRR10241527.30150452_1:32961687",5.4e-24
"499","SRR10241527.50357574_2:55358276",5.4e-24
"500","SRR10241527.3234288_2:3515213",5.5e-24
"501","SRR10241527.29674456_1:32432450",5.6e-24
"502","SRR10241527.43420757_1:47682800",5.6e-24
"503","SRR10241527.27833071_1:30386475",5.7e-24
"504","SRR10241527.42939165_1:47152632",5.7e-24
"505","SRR10241527.35977127_1:39432519",5.8e-24
"506","SRR10241527.19846486_1:21570002",5.9e-24
"507","SRR10241527.19846585_1:21570115",5.9e-24
"508","SRR10241527.6375529_1:6931426",6e-24
"509","SRR10241527.44108837_1:48442856",6e-24
"510","SRR10241527.7505765_2:8165029",6.1e-24
"511","SRR10241527.31436308_1:34389347",6.1e-24
"512","SRR10241527.23837432_1:25951328",6.2e-24
"513","SRR10241527.28481079_1:31106164",6.3e-24
"514","SRR10241527.28481999_1:31107190",6.3e-24
"515","SRR10241527.7980513_2:8682360",6.3e-24
"516","SRR10241527.6888672_2:7492228",6.5e-24
"517","SRR10241527.18884573_2:20524350",6.5e-24
"518","SRR10241527.24179088_1:26330829",6.6e-24
"519","SRR10241527.24180460_1:26332330",6.6e-24
"520","SRR10241527.31353382_2:34297507",6.6e-24
"521","SRR10241527.21184326_1:23021577",6.6e-24
"522","SRR10241527.21393244_1:23248090",6.7e-24
