"","domain_name","sequence_evalue"
"30","HISEQ13:138:C6FWNANXX:2:2210:19839:72547_1:115061197",1.3e-26
"31","HISEQ13:138:C6FWNANXX:2:2310:10749:9462_1:138669554",1.3e-26
"32","HISEQ13:138:C6FWNANXX:2:1102:13283:64448_1:2433473",1.4e-26
"33","HISEQ13:138:C6FWNANXX:2:1104:7587:46304_1:5156415",1.4e-26
"34","HISEQ13:138:C6FWNANXX:2:1116:7936:47893_1:24331506",1.4e-26
"35","HISEQ13:138:C6FWNANXX:2:2101:5021:24551_1:76575602",1.4e-26
"36","HISEQ13:138:C6FWNANXX:2:2114:8124:68660_1:96840143",1.4e-26
"37","HISEQ13:138:C6FWNANXX:2:2302:13338:80547_1:127869402",1.4e-26
"38","HISEQ13:138:C6FWNANXX:2:1207:13499:97795_1:35764338",1.5e-26
"39","HISEQ13:138:C6FWNANXX:2:1301:16307:85106_1:51897913",1.5e-26
"40","HISEQ13:138:C6FWNANXX:2:1311:19932:41269_1:66705967",1.5e-26
"41","HISEQ13:138:C6FWNANXX:2:1315:8474:30619_1:73258301",1.5e-26
"42","HISEQ13:138:C6FWNANXX:2:2206:9775:15737_1:108119216",1.7e-26
"43","HISEQ13:138:C6FWNANXX:2:1212:3248:36272_1:42723351",1.7e-26
"44","HISEQ13:138:C6FWNANXX:2:1113:17867:47713_1:19239479",2e-26
"45","HISEQ13:138:C6FWNANXX:2:1203:4517:24268_1:28570869",2e-26
"46","HISEQ13:138:C6FWNANXX:2:1216:10859:46227_1:49681359",2e-26
"47","HISEQ13:138:C6FWNANXX:2:2109:14102:29367_1:88385611",2e-26
"48","HISEQ13:138:C6FWNANXX:2:2309:12129:61799_1:137943270",2e-26
"49","HISEQ13:138:C6FWNANXX:2:2309:18565:98327_1:138517271",2e-26
"50","HISEQ13:138:C6FWNANXX:2:1204:3818:76922_1:30851195",2.1e-26
"51","HISEQ13:138:C6FWNANXX:2:1205:8318:9429_1:31331865",2.1e-26
"52","HISEQ13:138:C6FWNANXX:2:2114:4146:75727_1:96955288",2.1e-26
"53","HISEQ13:138:C6FWNANXX:2:2210:4375:65944_1:114954319",2.1e-26
"54","HISEQ13:138:C6FWNANXX:2:1102:4694:72387_1:2552287",2.4e-26
"55","HISEQ13:138:C6FWNANXX:2:1212:8554:4166_1:42223673",2.4e-26
"56","HISEQ13:138:C6FWNANXX:2:2215:3274:71997_1:123134023",2.4e-26
"57","HISEQ13:138:C6FWNANXX:2:1310:19414:4055_1:64482505",2.7e-26
"58","HISEQ13:138:C6FWNANXX:2:2111:2365:43125_1:91677569",2.7e-26
"59","HISEQ13:138:C6FWNANXX:2:1103:4734:25995_1:3345984",2.7e-26
"60","HISEQ13:138:C6FWNANXX:2:1211:13714:15635_1:40779564",2.8e-26
"61","HISEQ13:138:C6FWNANXX:2:2211:20690:79273_1:116737110",2.8e-26
"62","HISEQ13:138:C6FWNANXX:2:2214:6187:71985_1:121474411",2.8e-26
"63","HISEQ13:138:C6FWNANXX:2:2313:4224:5135_1:143347713",2.8e-26
"64","HISEQ13:138:C6FWNANXX:2:1208:10014:35277_1:36337060",2.8e-26
"65","HISEQ13:138:C6FWNANXX:2:1308:2267:83727_1:62569408",2.8e-26
"66","HISEQ13:138:C6FWNANXX:2:2303:13249:46091_1:128799516",2.8e-26
"67","HISEQ13:138:C6FWNANXX:2:1207:15915:73170_1:35378253",3.1e-26
"68","HISEQ13:138:C6FWNANXX:2:1312:3085:71038_1:68855389",3.1e-26
"69","HISEQ13:138:C6FWNANXX:2:2116:16171:8254_1:99132083",3.1e-26
"70","HISEQ13:138:C6FWNANXX:2:1311:3239:88020_1:67482447",3.1e-26
"71","HISEQ13:138:C6FWNANXX:2:2104:15648:69640_1:81542678",3.1e-26
"72","HISEQ13:138:C6FWNANXX:2:2214:6239:46902_1:121055006",3.1e-26
"73","HISEQ13:138:C6FWNANXX:2:2311:7512:77145_1:141307907",3.1e-26
"74","HISEQ13:138:C6FWNANXX:2:1205:21032:67562_1:32226514",3.2e-26
"75","HISEQ13:138:C6FWNANXX:2:2311:15949:9460_1:140224218",3.2e-26
"76","HISEQ13:138:C6FWNANXX:2:1110:2368:64699_1:14741190",3.3e-26
"77","HISEQ13:138:C6FWNANXX:2:1305:14775:40102_1:57222453",3.3e-26
"78","HISEQ13:138:C6FWNANXX:2:2110:7810:71532_1:90576118",3.3e-26
"79","HISEQ13:138:C6FWNANXX:2:2309:2019:13154_1:137181134",3.3e-26
"80","HISEQ13:138:C6FWNANXX:2:1102:20085:80166_1:2672689",3.3e-26
"81","HISEQ13:138:C6FWNANXX:2:1105:7981:11347_1:6132072",3.3e-26
"82","HISEQ13:138:C6FWNANXX:2:2216:17942:44559_1:124357611",3.3e-26
"83","HISEQ13:138:C6FWNANXX:2:2301:13591:76360_1:126384804",3.3e-26
"84","HISEQ13:138:C6FWNANXX:2:2109:12183:37540_1:88512706",3.4e-26
"85","HISEQ13:138:C6FWNANXX:2:2205:17335:46122_1:107103849",3.4e-26
"86","HISEQ13:138:C6FWNANXX:2:2213:18011:90513_1:120139245",3.4e-26
"87","HISEQ13:138:C6FWNANXX:2:2303:13904:9343_1:128267872",3.4e-26
"88","HISEQ13:138:C6FWNANXX:2:1207:9549:10601_1:34402862",3.8e-26
"89","HISEQ13:138:C6FWNANXX:2:1210:19477:7404_1:39048412",3.8e-26
"90","HISEQ13:138:C6FWNANXX:2:1212:9408:68656_1:43263056",3.8e-26
"91","HISEQ13:138:C6FWNANXX:2:1307:9004:24234_1:60058686",3.8e-26
"92","HISEQ13:138:C6FWNANXX:2:1314:15040:75368_1:72318951",3.8e-26
"93","HISEQ13:138:C6FWNANXX:2:1201:13088:86234_1:26523122",3.9e-26
"94","HISEQ13:138:C6FWNANXX:2:1208:17809:37575_1:36373941",3.9e-26
"95","HISEQ13:138:C6FWNANXX:2:2212:4319:2583_1:117091149",3.9e-26
"96","HISEQ13:138:C6FWNANXX:2:1112:17280:76567_1:18072273",3.9e-26
"97","HISEQ13:138:C6FWNANXX:2:1302:4553:25208_1:52480501",3.9e-26
"98","HISEQ13:138:C6FWNANXX:2:1114:19961:49692_1:20950348",3.9e-26
"99","HISEQ13:138:C6FWNANXX:2:1204:6917:46069_1:30383629",3.9e-26
"100","HISEQ13:138:C6FWNANXX:2:1308:13531:21488_1:61576096",3.9e-26
"101","HISEQ13:138:C6FWNANXX:2:2101:13603:55567_1:77026530",3.9e-26
"102","HISEQ13:138:C6FWNANXX:2:2206:2148:90516_1:109246556",3.9e-26
"103","HISEQ13:138:C6FWNANXX:2:2316:5995:22011_1:148595026",3.9e-26
"104","HISEQ13:138:C6FWNANXX:2:1114:16774:61438_1:21150239",4e-26
"105","HISEQ13:138:C6FWNANXX:2:2314:12424:45419_1:145655258",4e-26
"106","HISEQ13:138:C6FWNANXX:2:1213:7464:79119_1:45110872",4e-26
"107","HISEQ13:138:C6FWNANXX:2:1214:20669:55523_1:46403396",4e-26
"108","HISEQ13:138:C6FWNANXX:2:1215:17426:66998_1:48309531",4e-26
"109","HISEQ13:138:C6FWNANXX:2:2204:5783:17967_1:105228124",4e-26
"110","HISEQ13:138:C6FWNANXX:2:2307:2005:89061_1:135305297",4e-26
"111","HISEQ13:138:C6FWNANXX:2:2214:10972:63686_1:121337719",4.1e-26
"112","HISEQ13:138:C6FWNANXX:2:1213:2597:55317_1:44705683",4.2e-26
"113","HISEQ13:138:C6FWNANXX:2:1312:17099:35321_1:68259911",4.2e-26
"114","HISEQ13:138:C6FWNANXX:2:1102:18950:45562_1:2151968",4.2e-26
"115","HISEQ13:138:C6FWNANXX:2:1108:18164:74243_1:11729187",4.2e-26
"116","HISEQ13:138:C6FWNANXX:2:1314:12985:81353_1:72422711",4.2e-26
"117","HISEQ13:138:C6FWNANXX:2:2109:3724:2864_1:87972432",4.2e-26
"118","HISEQ13:138:C6FWNANXX:2:1106:19561:36736_1:8049069",4.3e-26
"119","HISEQ13:138:C6FWNANXX:2:1304:7350:59319_1:55997294",4.3e-26
"120","HISEQ13:138:C6FWNANXX:2:2101:9479:43165_1:76844540",4.3e-26
"121","HISEQ13:138:C6FWNANXX:2:2104:15814:13811_1:80725605",4.3e-26
"122","HISEQ13:138:C6FWNANXX:2:2215:3669:17638_1:122218590",4.3e-26
"123","HISEQ13:138:C6FWNANXX:2:2313:16979:17863_1:143558810",4.3e-26
"124","HISEQ13:138:C6FWNANXX:2:1210:11592:33885_1:39474663",4.3e-26
"125","HISEQ13:138:C6FWNANXX:2:2110:10187:14214_1:89681486",4.3e-26
"126","HISEQ13:138:C6FWNANXX:2:1309:12505:60402_1:63794156",4.3e-26
"127","HISEQ13:138:C6FWNANXX:2:1315:6778:94233_1:74376066",4.3e-26
"128","HISEQ13:138:C6FWNANXX:2:2115:15388:27817_1:97808786",4.3e-26
"129","HISEQ13:138:C6FWNANXX:2:1109:5632:39974_1:12756176",4.4e-26
"130","HISEQ13:138:C6FWNANXX:2:1207:13499:97795_1:35764339",4.4e-26
"131","HISEQ13:138:C6FWNANXX:2:2205:2134:8688_1:106546197",4.4e-26
"132","HISEQ13:138:C6FWNANXX:2:1211:7800:75869_1:41774175",4.5e-26
"133","HISEQ13:138:C6FWNANXX:2:1307:10796:95977_1:61189784",4.5e-26
"134","HISEQ13:138:C6FWNANXX:2:1215:11138:21859_1:47525985",4.6e-26
"135","HISEQ13:138:C6FWNANXX:2:2115:16349:44253_1:98082976",4.6e-26
"136","HISEQ13:138:C6FWNANXX:2:1116:4786:24086_1:23918092",4.6e-26
"137","HISEQ13:138:C6FWNANXX:2:2104:8518:44059_1:81167938",4.6e-26
"138","HISEQ13:138:C6FWNANXX:2:2214:14313:49862_1:121107087",4.6e-26
"139","HISEQ13:138:C6FWNANXX:2:1104:10148:82745_1:5709507",4.7e-26
"140","HISEQ13:138:C6FWNANXX:2:1108:10080:53458_1:11398449",4.7e-26
"141","HISEQ13:138:C6FWNANXX:2:1301:10024:31562_1:51091684",4.7e-26
"142","HISEQ13:138:C6FWNANXX:2:2106:8479:25323_1:83807874",4.7e-26
"143","HISEQ13:138:C6FWNANXX:2:2305:5134:98268_1:132463961",4.8e-26
"144","HISEQ13:138:C6FWNANXX:2:1213:6725:70257_1:44962504",4.8e-26
"145","HISEQ13:138:C6FWNANXX:2:1310:4509:77687_1:65674077",4.8e-26
"146","HISEQ13:138:C6FWNANXX:2:1311:12039:14572_1:66262280",4.8e-26
"147","HISEQ13:138:C6FWNANXX:2:2108:7045:19075_1:86699428",4.8e-26
"148","HISEQ13:138:C6FWNANXX:2:1110:4877:89063_1:15133566",4.8e-26
"149","HISEQ13:138:C6FWNANXX:2:2205:11355:46213_1:107102783",4.8e-26
"150","HISEQ13:138:C6FWNANXX:2:2209:16966:99749_1:113940873",4.8e-26
"151","HISEQ13:138:C6FWNANXX:2:2305:8913:20245_1:131304788",4.8e-26
"152","HISEQ13:138:C6FWNANXX:2:2310:20042:45206_1:139236067",5e-26
"153","HISEQ13:138:C6FWNANXX:2:1216:15666:83485_1:50342054",5.1e-26
"154","HISEQ13:138:C6FWNANXX:2:1309:2756:55036_1:63707375",5.1e-26
"155","HISEQ13:138:C6FWNANXX:2:1312:12305:24253_1:68073153",5.1e-26
"156","HISEQ13:138:C6FWNANXX:2:2204:10702:2767_1:105012331",5.1e-26
"157","HISEQ13:138:C6FWNANXX:2:2301:8273:14026_1:125491540",5.1e-26
"158","HISEQ13:138:C6FWNANXX:2:1105:4810:58220_1:6848804",5.1e-26
"159","HISEQ13:138:C6FWNANXX:2:1202:15034:20024_1:27018747",5.1e-26
"160","HISEQ13:138:C6FWNANXX:2:2105:19451:77004_1:83110373",5.1e-26
"161","HISEQ13:138:C6FWNANXX:2:2107:19801:37552_1:85479768",5.1e-26
"162","HISEQ13:138:C6FWNANXX:2:2215:3403:47578_1:122725316",5.1e-26
"163","HISEQ13:138:C6FWNANXX:2:2204:17926:41313_1:105576285",5.1e-26
"164","HISEQ13:138:C6FWNANXX:2:2207:3107:72157_1:110463693",5.1e-26
"165","HISEQ13:138:C6FWNANXX:2:2310:18920:21501_1:138864386",5.1e-26
"166","HISEQ13:138:C6FWNANXX:2:2311:15508:52210_1:140906480",5.1e-26
"167","HISEQ13:138:C6FWNANXX:2:2315:12138:26766_1:147003506",5.1e-26
"168","HISEQ13:138:C6FWNANXX:2:2315:4732:96406_1:148173726",5.1e-26
"169","HISEQ13:138:C6FWNANXX:2:1111:5594:55633_1:16202571",5.2e-26
"170","HISEQ13:138:C6FWNANXX:2:1115:8743:71053_1:23017365",5.2e-26
"171","HISEQ13:138:C6FWNANXX:2:1201:6538:75411_1:26360011",5.2e-26
"172","HISEQ13:138:C6FWNANXX:2:1208:5993:91901_1:37233918",5.2e-26
"173","HISEQ13:138:C6FWNANXX:2:2306:18715:20894_1:132785100",5.2e-26
"174","HISEQ13:138:C6FWNANXX:2:2316:4378:57817_1:149207193",5.2e-26
"175","HISEQ13:138:C6FWNANXX:2:1116:14997:97402_1:25192308",5.3e-26
"176","HISEQ13:138:C6FWNANXX:2:1205:14502:93238_1:32617232",5.3e-26
"177","HISEQ13:138:C6FWNANXX:2:1210:19869:28374_1:39387761",5.3e-26
"178","HISEQ13:138:C6FWNANXX:2:1209:14907:40099_1:37985473",5.3e-26
"179","HISEQ13:138:C6FWNANXX:2:1310:18799:87742_1:65840760",5.3e-26
"180","HISEQ13:138:C6FWNANXX:2:2215:14809:58391_1:122908804",5.3e-26
"181","HISEQ13:138:C6FWNANXX:2:2305:13377:83207_1:132238642",5.3e-26
"182","HISEQ13:138:C6FWNANXX:2:2307:18908:10428_1:134114167",5.4e-26
"183","HISEQ13:138:C6FWNANXX:2:1101:5031:75810_1:1114535",5.5e-26
"184","HISEQ13:138:C6FWNANXX:2:1312:21034:2243_1:67701793",5.6e-26
"185","HISEQ13:138:C6FWNANXX:2:2313:12398:79100_1:144572360",5.6e-26
"186","HISEQ13:138:C6FWNANXX:2:1104:20016:7759_1:4573792",5.8e-26
"187","HISEQ13:138:C6FWNANXX:2:1316:6814:88259_1:76029353",5.8e-26
"188","HISEQ13:138:C6FWNANXX:2:2116:4099:51287_1:99855201",5.8e-26
"189","HISEQ13:138:C6FWNANXX:2:1102:7695:48892_1:2198958",5.8e-26
"190","HISEQ13:138:C6FWNANXX:2:1104:17620:10889_1:4618346",5.8e-26
"191","HISEQ13:138:C6FWNANXX:2:1108:2814:27041_1:10980078",5.8e-26
"192","HISEQ13:138:C6FWNANXX:2:1203:20069:42758_1:28853135",5.8e-26
"193","HISEQ13:138:C6FWNANXX:2:1205:13813:57354_1:32068554",5.8e-26
"194","HISEQ13:138:C6FWNANXX:2:2309:7893:65851_1:138005405",5.8e-26
"195","HISEQ13:138:C6FWNANXX:2:2205:20824:99721_1:107898906",5.9e-26
"196","HISEQ13:138:C6FWNANXX:2:2306:3814:87662_1:133786197",5.9e-26
"197","HISEQ13:138:C6FWNANXX:2:1204:8087:43943_1:30349619",5.9e-26
"198","HISEQ13:138:C6FWNANXX:2:1208:15833:24707_1:36167798",5.9e-26
"199","HISEQ13:138:C6FWNANXX:2:1313:7429:51570_1:70198643",5.9e-26
"200","HISEQ13:138:C6FWNANXX:2:2304:20622:66429_1:130535371",5.9e-26
"201","HISEQ13:138:C6FWNANXX:2:2305:9294:35808_1:131537770",5.9e-26
"202","HISEQ13:138:C6FWNANXX:2:2316:15012:53977_1:149140740",5.9e-26
"203","HISEQ13:138:C6FWNANXX:2:2202:21032:60438_1:102972005",5.9e-26
"204","HISEQ13:138:C6FWNANXX:2:1214:15040:60097_1:46479629",5.9e-26
"205","HISEQ13:138:C6FWNANXX:2:2205:4152:92930_1:107794714",5.9e-26
"206","HISEQ13:138:C6FWNANXX:2:1203:20056:11490_1:28377145",6e-26
"207","HISEQ13:138:C6FWNANXX:2:1208:19747:61802_1:36759661",6e-26
"208","HISEQ13:138:C6FWNANXX:2:2109:20761:9849_1:88084289",6e-26
"209","HISEQ13:138:C6FWNANXX:2:2213:20536:63177_1:119686171",6e-26
"210","HISEQ13:138:C6FWNANXX:2:2216:5075:73371_1:124847780",6e-26
"211","HISEQ13:138:C6FWNANXX:2:1103:5979:11572_1:3129715",6e-26
"212","HISEQ13:138:C6FWNANXX:2:1103:9688:12323_1:3141876",6e-26
"213","HISEQ13:138:C6FWNANXX:2:1110:10049:88492_1:15122263",6e-26
"214","HISEQ13:138:C6FWNANXX:2:1306:13001:41041_1:58777293",6e-26
"215","HISEQ13:138:C6FWNANXX:2:2101:13603:55567_1:77026531",6e-26
"216","HISEQ13:138:C6FWNANXX:2:2205:13001:58607_1:107288522",6e-26
"217","HISEQ13:138:C6FWNANXX:2:2211:20008:65768_1:116521126",6e-26
"218","HISEQ13:138:C6FWNANXX:2:2305:15066:23637_1:131357483",6e-26
"219","HISEQ13:138:C6FWNANXX:2:2305:5134:98268_1:132463960",6e-26
"220","HISEQ13:138:C6FWNANXX:2:1210:18794:80049_1:40222940",6.1e-26
"221","HISEQ13:138:C6FWNANXX:2:2304:8417:18868_1:129838959",6.1e-26
"222","HISEQ13:138:C6FWNANXX:2:2112:17024:32955_1:93038113",6.1e-26
"223","HISEQ13:138:C6FWNANXX:2:2207:18903:8110_1:109496620",6.1e-26
"224","HISEQ13:138:C6FWNANXX:2:2214:14731:15604_1:120534581",6.1e-26
"225","HISEQ13:138:C6FWNANXX:2:2216:2460:58107_1:124585953",6.1e-26
"226","HISEQ13:138:C6FWNANXX:2:2108:17664:27700_1:86832144",6.1e-26
"227","HISEQ13:138:C6FWNANXX:2:2108:3131:93452_1:87842535",6.1e-26
"228","HISEQ13:138:C6FWNANXX:2:1111:17412:25983_1:15714715",6.1e-26
"229","HISEQ13:138:C6FWNANXX:2:1207:4152:69510_1:35321054",6.1e-26
"230","HISEQ13:138:C6FWNANXX:2:1314:14416:46294_1:71812964",6.3e-26
"231","HISEQ13:138:C6FWNANXX:2:2206:8743:10391_1:108040767",6.3e-26
"232","HISEQ13:138:C6FWNANXX:2:1106:20619:96836_1:8982994",6.3e-26
"233","HISEQ13:138:C6FWNANXX:2:1114:9692:40649_1:20794003",6.3e-26
"234","HISEQ13:138:C6FWNANXX:2:2110:16802:10334_1:89624064",6.3e-26
"235","HISEQ13:138:C6FWNANXX:2:2116:19754:85249_1:100422606",6.3e-26
"236","HISEQ13:138:C6FWNANXX:2:2203:8777:77178_1:104653304",6.3e-26
"237","HISEQ13:138:C6FWNANXX:2:2207:5643:11282_1:109543705",6.3e-26
"238","HISEQ13:138:C6FWNANXX:2:2210:18776:11788_1:114113657",6.3e-26
"239","HISEQ13:138:C6FWNANXX:2:1105:7619:30801_1:6429782",6.3e-26
"240","HISEQ13:138:C6FWNANXX:2:2111:12715:90188_1:92478850",6.3e-26
"241","HISEQ13:138:C6FWNANXX:2:1107:15194:39216_1:9623298",6.4e-26
"242","HISEQ13:138:C6FWNANXX:2:1111:1409:23632_1:15674741",6.4e-26
"243","HISEQ13:138:C6FWNANXX:2:1111:17712:2377_1:15330600",6.4e-26
"244","HISEQ13:138:C6FWNANXX:2:1105:14239:61615_1:6904420",6.4e-26
"245","HISEQ13:138:C6FWNANXX:2:1313:12480:26554_1:69774182",6.4e-26
"246","HISEQ13:138:C6FWNANXX:2:2101:16847:15533_1:76446941",6.4e-26
"247","HISEQ13:138:C6FWNANXX:2:1309:7066:98876_1:64414334",6.5e-26
"248","HISEQ13:138:C6FWNANXX:2:2303:19918:52660_1:128894384",6.5e-26
"249","HISEQ13:138:C6FWNANXX:2:1313:10776:42885_1:70050285",6.6e-26
"250","HISEQ13:138:C6FWNANXX:2:2209:2292:46656_1:113111075",6.6e-26
"251","HISEQ13:138:C6FWNANXX:2:2210:3266:74842_1:115092434",6.6e-26
"252","HISEQ13:138:C6FWNANXX:2:2301:6653:58675_1:126129599",6.6e-26
"253","HISEQ13:138:C6FWNANXX:2:1301:14729:67196_1:51626249",6.7e-26
"254","HISEQ13:138:C6FWNANXX:2:1309:16058:99242_1:64420178",6.7e-26
"255","HISEQ13:138:C6FWNANXX:2:2214:10697:14080_1:120508383",6.7e-26
"256","HISEQ13:138:C6FWNANXX:2:2214:13002:57352_1:121232537",6.7e-26
"257","HISEQ13:138:C6FWNANXX:2:2314:10765:59306_1:145890674",6.7e-26
"258","HISEQ13:138:C6FWNANXX:2:1203:8053:40360_1:28812793",6.9e-26
"259","HISEQ13:138:C6FWNANXX:2:1304:9005:88718_1:56445433",6.9e-26
"260","HISEQ13:138:C6FWNANXX:2:2110:12761:57533_1:90359666",6.9e-26
"261","HISEQ13:138:C6FWNANXX:2:1210:18987:50450_1:39743672",6.9e-26
"262","HISEQ13:138:C6FWNANXX:2:1301:12343:78228_1:51791878",6.9e-26
"263","HISEQ13:138:C6FWNANXX:2:1314:11199:96983_1:72693179",6.9e-26
"264","HISEQ13:138:C6FWNANXX:2:1112:16400:56195_1:17730456",7.1e-26
"265","HISEQ13:138:C6FWNANXX:2:2112:6877:18286_1:92811101",7.1e-26
"266","HISEQ13:138:C6FWNANXX:2:2202:13852:54491_1:102883467",7.1e-26
"267","HISEQ13:138:C6FWNANXX:2:2307:12554:89479_1:135311160",7.1e-26
"268","HISEQ13:138:C6FWNANXX:2:2307:7919:27194_1:134364637",7.1e-26
"269","HISEQ13:138:C6FWNANXX:2:1202:12729:28118_1:27138740",7.2e-26
"270","HISEQ13:138:C6FWNANXX:2:1308:13841:26675_1:61659617",7.2e-26
"271","HISEQ13:138:C6FWNANXX:2:2107:14487:53802_1:85724993",7.2e-26
"272","HISEQ13:138:C6FWNANXX:2:2111:14047:84942_1:92386316",7.2e-26
"273","HISEQ13:138:C6FWNANXX:2:2208:15920:81635_1:112126672",7.2e-26
"274","HISEQ13:138:C6FWNANXX:2:2310:2517:38249_1:139121691",7.2e-26
"275","HISEQ13:138:C6FWNANXX:2:1114:13790:64295_1:21201360",7.2e-26
"276","HISEQ13:138:C6FWNANXX:2:1216:15770:66375_1:50040845",7.2e-26
"277","HISEQ13:138:C6FWNANXX:2:2104:2807:83799_1:81749343",7.2e-26
"278","HISEQ13:138:C6FWNANXX:2:2208:3515:15356_1:111105867",7.2e-26
"279","HISEQ13:138:C6FWNANXX:2:2303:2199:50256_1:128858270",7.4e-26
"280","HISEQ13:138:C6FWNANXX:2:1108:13736:20343_1:10876259",7.5e-26
"281","HISEQ13:138:C6FWNANXX:2:1203:18029:76261_1:29358491",7.5e-26
"282","HISEQ13:138:C6FWNANXX:2:2109:10682:46122_1:88643914",7.5e-26
"283","HISEQ13:138:C6FWNANXX:2:2112:21005:18387_1:92812648",7.5e-26
"284","HISEQ13:138:C6FWNANXX:2:2201:13169:100597_1:102120339",7.5e-26
"285","HISEQ13:138:C6FWNANXX:2:2205:11814:21797_1:106744702",7.5e-26
"286","HISEQ13:138:C6FWNANXX:2:2213:6535:20434_1:118978477",7.5e-26
"287","HISEQ13:138:C6FWNANXX:2:2215:9854:85309_1:123362600",7.5e-26
"288","HISEQ13:138:C6FWNANXX:2:2303:21131:92822_1:129477879",7.5e-26
"289","HISEQ13:138:C6FWNANXX:2:1209:15093:84461_1:38696099",7.7e-26
"290","HISEQ13:138:C6FWNANXX:2:2102:14091:21227_1:77958513",7.7e-26
"291","HISEQ13:138:C6FWNANXX:2:1204:9560:24495_1:30053862",7.7e-26
"292","HISEQ13:138:C6FWNANXX:2:2310:8537:96022_1:140032220",7.7e-26
"293","HISEQ13:138:C6FWNANXX:2:2307:10438:38989_1:134543158",7.7e-26
"294","HISEQ13:138:C6FWNANXX:2:2204:18954:53150_1:105748831",7.7e-26
"295","HISEQ13:138:C6FWNANXX:2:1202:5405:20476_1:27020727",7.8e-26
"296","HISEQ13:138:C6FWNANXX:2:2107:6776:99180_1:86410616",7.8e-26
"297","HISEQ13:138:C6FWNANXX:2:2209:17162:22609_1:112741677",7.8e-26
"298","HISEQ13:138:C6FWNANXX:2:1302:8534:9949_1:52252045",7.8e-26
"299","HISEQ13:138:C6FWNANXX:2:2202:8060:91191_1:103418226",7.8e-26
"300","HISEQ13:138:C6FWNANXX:2:2208:5758:19695_1:111171610",7.8e-26
"301","HISEQ13:138:C6FWNANXX:2:2303:16207:97880_1:129550319",7.8e-26
"302","HISEQ13:138:C6FWNANXX:2:1113:13466:31236_1:18962618",7.9e-26
"303","HISEQ13:138:C6FWNANXX:2:1116:3118:93743_1:25123261",7.9e-26
"304","HISEQ13:138:C6FWNANXX:2:1313:5709:26717_1:69772827",7.9e-26
"305","HISEQ13:138:C6FWNANXX:2:2111:12001:43619_1:91687496",7.9e-26
"306","HISEQ13:138:C6FWNANXX:2:1109:10907:67980_1:13207256",8e-26
"307","HISEQ13:138:C6FWNANXX:2:1110:17116:52192_1:14543653",8e-26
"308","HISEQ13:138:C6FWNANXX:2:1205:14715:74219_1:32325198",8e-26
"309","HISEQ13:138:C6FWNANXX:2:2301:10126:5191_1:125361421",8e-26
"310","HISEQ13:138:C6FWNANXX:2:1216:13281:94907_1:50540111",8e-26
"311","HISEQ13:138:C6FWNANXX:2:1308:21371:16306_1:61497978",8e-26
