"","domain_name","sequence_evalue"
"48","SRR10241524.1856654_1:2050157",1.4e-26
"49","SRR10241524.4640778_1:5123068",1.6e-26
"50","SRR10241524.5139244_2:5673718",1.8e-26
"51","SRR10241524.3315081_2:3659192",2e-26
"52","SRR10241524.142803_1:157702",2.1e-26
"53","SRR10241524.177500_1:196108",2.2e-26
"54","SRR10241524.754422_2:832922",2.4e-26
"55","SRR10241524.4836738_1:5339684",2.4e-26
"56","SRR10241524.4830458_1:5332819",2.5e-26
"57","SRR10241524.2100073_1:2318696",2.6e-26
"58","SRR10241524.3664057_1:4044035",2.8e-26
"59","SRR10241524.4931403_2:5444464",3e-26
"60","SRR10241524.2464697_1:2720582",3.1e-26
"61","SRR10241524.2465065_1:2720996",3.1e-26
"62","SRR10241524.2221437_2:2452633",3.2e-26
"63","SRR10241524.1946068_1:2148945",3.8e-26
"64","SRR10241524.1946150_1:2149042",3.8e-26
"65","SRR10241524.2643817_1:2917963",3.8e-26
"66","SRR10241524.2643848_1:2917993",3.8e-26
"67","SRR10241524.4194090_1:4629611",4.1e-26
"68","SRR10241524.4642388_2:5124822",4.1e-26
"69","SRR10241524.4921559_1:5433725",4.5e-26
"70","SRR10241524.3617280_2:3992377",5e-26
"71","SRR10241524.2898757_1:3199801",5e-26
"72","SRR10241524.3430936_1:3787021",5.1e-26
"73","SRR10241524.4455963_1:4918832",5.6e-26
"74","SRR10241524.3587_2:3909",6.1e-26
"75","SRR10241524.3541647_1:3908931",6.3e-26
"76","SRR10241524.4126724_1:4554975",6.5e-26
"77","SRR10241524.1726603_2:1906978",6.6e-26
"78","SRR10241524.1723497_1:1903570",7e-26
"79","SRR10241524.3587_1:3908",7.4e-26
"80","SRR10241524.3455744_1:3814294",7.7e-26
"81","SRR10241524.2928813_1:3232871",7.8e-26
"82","SRR10241524.386882_1:427260",7.8e-26
"83","SRR10241524.1638683_2:1810028",9e-26
"84","SRR10241524.1655385_2:1828404",9e-26
"85","SRR10241524.653811_1:721977",9.1e-26
"86","SRR10241524.472588_1:521797",9.2e-26
"87","SRR10241524.2292337_1:2530835",9.6e-26
"88","SRR10241524.483869_1:534190",9.9e-26
"89","SRR10241524.430224_1:474987",1.1e-25
"90","SRR10241524.2088163_1:2305495",1.1e-25
"91","SRR10241524.3189316_1:3520862",1.2e-25
"92","SRR10241524.5203455_2:5744403",1.2e-25
"93","SRR10241524.3686371_1:4068644",1.2e-25
"94","SRR10241524.2655129_2:2930399",1.2e-25
"95","SRR10241524.37630_2:41775",1.3e-25
"96","SRR10241524.2349959_1:2594147",1.3e-25
"97","SRR10241524.3686372_1:4068645",1.4e-25
"98","SRR10241524.4810091_2:5310266",1.4e-25
"99","SRR10241524.1166253_1:1288026",1.5e-25
"100","SRR10241524.461695_1:509719",1.6e-25
"101","SRR10241524.461974_1:510016",1.6e-25
"102","SRR10241524.5077806_1:5605839",1.7e-25
"103","SRR10241524.5079922_1:5608196",1.7e-25
"104","SRR10241524.5231119_2:5775008",1.7e-25
"105","SRR10241524.2304814_1:2544510",1.7e-25
"106","SRR10241524.3470223_1:3830376",1.8e-25
"107","SRR10241524.2351468_2:2595808",1.8e-25
"108","SRR10241524.3470223_2:3830377",1.8e-25
"109","SRR10241524.1072586_1:1184992",1.9e-25
"110","SRR10241524.2565991_2:2832335",1.9e-25
"111","SRR10241524.1725642_1:1905942",1.9e-25
"112","SRR10241524.4773043_2:5269400",2e-25
"113","SRR10241524.2295969_1:2534806",2e-25
"114","SRR10241524.1276260_1:1409607",2e-25
"115","SRR10241524.3090274_1:3411205",2.1e-25
"116","SRR10241524.3189949_1:3521558",2.2e-25
"117","SRR10241524.2785927_1:3075106",2.2e-25
"118","SRR10241524.2794391_1:3084546",2.2e-25
"119","SRR10241524.4664790_1:5149668",2.3e-25
"120","SRR10241524.2118800_2:2339431",2.3e-25
"121","SRR10241524.3597559_2:3970730",2.3e-25
"122","SRR10241524.1099174_1:1214566",2.6e-25
"123","SRR10241524.2118800_1:2339430",2.6e-25
"124","SRR10241524.2646016_1:2920377",2.7e-25
"125","SRR10241524.2939908_1:3245042",2.7e-25
"126","SRR10241524.4034048_2:4452384",2.8e-25
"127","SRR10241524.4036880_2:4455562",2.8e-25
"128","SRR10241524.3597559_1:3970729",2.9e-25
"129","SRR10241524.1902205_1:2100601",3e-25
"130","SRR10241524.2654743_2:2929971",3.1e-25
"131","SRR10241524.1087993_2:1202117",3.2e-25
"132","SRR10241524.2170461_1:2396424",3.4e-25
"133","SRR10241524.2171399_1:2397473",3.4e-25
"134","SRR10241524.2560140_2:2825827",3.5e-25
"135","SRR10241524.5225979_2:5769336",3.5e-25
"136","SRR10241524.1088963_2:1203179",3.5e-25
"137","SRR10241524.4369942_1:4823672",3.6e-25
"138","SRR10241524.4034048_1:4452383",3.7e-25
"139","SRR10241524.4036880_1:4455561",3.7e-25
"140","SRR10241524.2977352_1:3286480",3.8e-25
"141","SRR10241524.3703883_1:4088057",3.9e-25
"142","SRR10241524.2713082_1:2994199",3.9e-25
"143","SRR10241524.3099642_1:3421460",4.3e-25
"144","SRR10241524.3100048_1:3421903",4.3e-25
"145","SRR10241524.1638683_1:1810027",4.4e-25
"146","SRR10241524.1655385_1:1828403",4.4e-25
"147","SRR10241524.470744_2:519756",4.4e-25
"148","SRR10241524.3441858_1:3798976",4.5e-25
"149","SRR10241524.2957337_1:3264241",4.5e-25
"150","SRR10241524.4466214_1:4930236",4.6e-25
"151","SRR10241524.2351468_1:2595807",4.6e-25
"152","SRR10241524.1588248_1:1754395",4.7e-25
"153","SRR10241524.1589206_1:1755440",4.7e-25
"154","SRR10241524.3124129_1:3448289",4.7e-25
"155","SRR10241524.4959310_1:5475280",4.8e-25
"156","SRR10241524.3535295_1:3901938",5.3e-25
"157","SRR10241524.3535333_1:3901986",5.3e-25
"158","SRR10241524.1080826_1:1194137",5.5e-25
"159","SRR10241524.5051578_1:5576779",5.9e-25
"160","SRR10241524.370872_1:409550",5.9e-25
"161","SRR10241524.4553830_1:5027215",6.1e-25
"162","SRR10241524.4893758_1:5402955",6.1e-25
"163","SRR10241524.5057483_2:5583344",6.1e-25
"164","SRR10241524.5057483_1:5583343",6.2e-25
"165","SRR10241524.2841818_1:3136982",6.4e-25
"166","SRR10241524.146962_1:162326",6.7e-25
"167","SRR10241524.3833936_1:4231557",7e-25
"168","SRR10241524.4729619_1:5221384",7.3e-25
"169","SRR10241524.3944379_1:4353515",7.5e-25
"170","SRR10241524.1902205_2:2100602",7.5e-25
"171","SRR10241524.4749034_2:5242914",7.6e-25
"172","SRR10241524.3731114_2:4118200",7.7e-25
"173","SRR10241524.25459_1:28304",8.2e-25
"174","SRR10241524.4809826_1:5309984",8.3e-25
"175","SRR10241524.4811323_1:5311636",8.3e-25
"176","SRR10241524.3766214_1:4156925",8.6e-25
"177","SRR10241524.1723497_2:1903571",9e-25
"178","SRR10241524.1245293_2:1375236",9.3e-25
"179","SRR10241524.4012634_1:4428619",9.5e-25
"180","SRR10241524.1535316_2:1695890",9.8e-25
"181","SRR10241524.306221_2:338004",1e-24
"182","SRR10241524.2006542_2:2215682",1.1e-24
"183","SRR10241524.2407567_2:2657732",1.1e-24
"184","SRR10241524.5183710_2:5722683",1.1e-24
"185","SRR10241524.1835885_1:2027290",1.1e-24
"186","SRR10241524.2090722_1:2308307",1.2e-24
"187","SRR10241524.4479722_1:4945202",1.2e-24
"188","SRR10241524.1726603_1:1906977",1.3e-24
"189","SRR10241524.2365568_1:2611401",1.4e-24
"190","SRR10241524.1874652_1:2070106",1.4e-24
"191","SRR10241524.2001861_1:2210522",1.5e-24
"192","SRR10241524.1184961_1:1308748",1.5e-24
"193","SRR10241524.4534194_1:5005589",1.5e-24
"194","SRR10241524.4534274_1:5005679",1.5e-24
"195","SRR10241524.4637368_1:5119335",1.6e-24
"196","SRR10241524.1633138_1:1803853",1.6e-24
"197","SRR10241524.1633189_1:1803909",1.6e-24
"198","SRR10241524.213967_1:236445",1.6e-24
"199","SRR10241524.3093889_2:3415242",1.7e-24
"200","SRR10241524.2046935_1:2260293",1.7e-24
"201","SRR10241524.3451880_2:3809996",1.7e-24
"202","SRR10241524.1465750_1:1618948",1.7e-24
"203","SRR10241524.818948_1:904574",1.7e-24
"204","SRR10241524.819588_1:905316",1.7e-24
"205","SRR10241524.1652891_1:1825706",1.8e-24
"206","SRR10241524.4721979_2:5212903",1.8e-24
"207","SRR10241524.4400407_1:4857345",1.8e-24
"208","SRR10241524.3315081_1:3659191",1.9e-24
"209","SRR10241524.1504967_1:1662264",1.9e-24
"210","SRR10241524.83382_2:92174",1.9e-24
"211","SRR10241524.5225979_1:5769335",1.9e-24
"212","SRR10241524.747409_1:825202",2e-24
"213","SRR10241524.1535316_1:1695889",2.1e-24
"214","SRR10241524.781182_1:862758",2.2e-24
"215","SRR10241524.365496_1:403592",2.2e-24
"216","SRR10241524.3310907_1:3654529",2.3e-24
"217","SRR10241524.726921_1:802538",2.3e-24
"218","SRR10241524.1946068_2:2148946",2.4e-24
"219","SRR10241524.1946150_2:2149043",2.4e-24
"220","SRR10241524.620146_1:684827",2.5e-24
"221","SRR10241524.620146_2:684828",2.5e-24
"222","SRR10241524.3606770_1:3980863",2.5e-24
"223","SRR10241524.1500400_1:1657277",2.5e-24
"224","SRR10241524.2092217_1:2309962",2.6e-24
"225","SRR10241524.2713960_1:2995191",2.6e-24
"226","SRR10241524.2092217_2:2309963",2.7e-24
"227","SRR10241524.3397787_1:3750506",2.8e-24
"228","SRR10241524.5092423_1:5622020",2.8e-24
"229","SRR10241524.4189984_1:4625065",2.9e-24
"230","SRR10241524.343684_1:379447",2.9e-24
"231","SRR10241524.1808039_1:1996776",3e-24
"232","SRR10241524.2487370_1:2745675",3.1e-24
"233","SRR10241524.2981778_1:3291316",3.1e-24
"234","SRR10241524.2982407_1:3291997",3.1e-24
"235","SRR10241524.4854846_2:5359726",3.3e-24
"236","SRR10241524.3590359_1:3962670",3.3e-24
"237","SRR10241524.2275695_1:2512469",3.4e-24
"238","SRR10241524.2899137_2:3200221",3.5e-24
"239","SRR10241524.3964772_1:4375921",3.6e-24
"240","SRR10241524.306221_1:338003",3.6e-24
"241","SRR10241524.430224_2:474988",3.8e-24
"242","SRR10241524.4731842_1:5223818",3.8e-24
"243","SRR10241524.4829594_2:5331892",3.8e-24
"244","SRR10241524.2166670_1:2392204",3.8e-24
"245","SRR10241524.3144048_2:3470350",4.1e-24
"246","SRR10241524.3794855_1:4188582",4.1e-24
"247","SRR10241524.3172689_1:3502334",4.3e-24
"248","SRR10241524.3172689_2:3502335",4.3e-24
"249","SRR10241524.3988052_1:4401426",4.3e-24
"250","SRR10241524.2433432_1:2686246",4.5e-24
"251","SRR10241524.3238963_1:3575672",4.5e-24
"252","SRR10241524.3572675_1:3943081",4.6e-24
"253","SRR10241524.3572931_1:3943380",4.6e-24
"254","SRR10241524.2407567_1:2657731",4.7e-24
"255","SRR10241524.4668590_2:5153898",4.9e-24
"256","SRR10241524.3760209_1:4150331",5e-24
"257","SRR10241524.1394159_1:1539874",5.2e-24
"258","SRR10241524.3166707_1:3495561",5.3e-24
"259","SRR10241524.4810091_1:5310265",5.4e-24
"260","SRR10241524.494320_2:545810",5.5e-24
"261","SRR10241524.803326_2:887213",5.5e-24
"262","SRR10241524.1966061_1:2171061",5.6e-24
"263","SRR10241524.2808116_1:3099663",5.6e-24
"264","SRR10241524.3785215_1:4177980",5.6e-24
"265","SRR10241524.4152606_1:4583838",5.7e-24
"266","SRR10241524.5130243_1:5663692",5.7e-24
"267","SRR10241524.5130330_1:5663791",5.7e-24
"268","SRR10241524.2130254_2:2352061",5.7e-24
"269","SRR10241524.2275695_2:2512470",5.7e-24
"270","SRR10241524.2646016_2:2920378",5.8e-24
"271","SRR10241524.218950_2:241855",5.8e-24
"272","SRR10241524.1596774_1:1763766",5.9e-24
"273","SRR10241524.2783206_1:3072086",6e-24
"274","SRR10241524.2783425_1:3072325",6e-24
"275","SRR10241524.2425495_1:2677552",6.1e-24
"276","SRR10241524.1072586_2:1184993",6.1e-24
"277","SRR10241524.3705853_1:4090223",6.1e-24
"278","SRR10241524.4931403_1:5444463",6.2e-24
"279","SRR10241524.494320_1:545809",6.4e-24
"280","SRR10241524.1215815_1:1342732",6.5e-24
"281","SRR10241524.304916_1:336530",6.7e-24
"282","SRR10241524.766676_2:846609",6.8e-24
"283","SRR10241524.3531671_2:3897958",6.8e-24
"284","SRR10241524.766676_1:846608",7.1e-24
"285","SRR10241524.1793919_1:1981306",7.1e-24
"286","SRR10241524.2937835_1:3242759",7.2e-24
"287","SRR10241524.1393672_2:1539340",7.2e-24
"288","SRR10241524.3334001_1:3680061",7.3e-24
"289","SRR10241524.1001038_1:1105700",7.3e-24
"290","SRR10241524.1002770_1:1107636",7.3e-24
"291","SRR10241524.2171399_2:2397474",7.4e-24
"292","SRR10241524.5210331_1:5752010",7.4e-24
"293","SRR10241524.4534194_2:5005590",7.6e-24
"294","SRR10241524.4534274_2:5005680",7.6e-24
"295","SRR10241524.3816102_2:4211901",7.9e-24
"296","SRR10241524.2295969_2:2534807",8.3e-24
"297","SRR10241524.818948_2:904575",8.3e-24
"298","SRR10241524.819588_2:905317",8.3e-24
"299","SRR10241524.3850511_1:4249712",8.8e-24
"300","SRR10241524.357760_1:394984",8.8e-24
"301","SRR10241524.2531563_2:2794482",9.2e-24
"302","SRR10241524.2572289_2:2839356",9.2e-24
"303","SRR10241524.2572680_2:2839792",9.2e-24
"304","SRR10241524.3310842_1:3654465",9.4e-24
"305","SRR10241524.4196283_2:4632013",9.6e-24
"306","SRR10241524.975814_1:1077925",9.8e-24
"307","SRR10241524.735402_1:811916",9.9e-24
"308","SRR10241524.735560_1:812081",9.9e-24
"309","SRR10241524.2827822_2:3121534",1e-23
"310","SRR10241524.4317255_1:4765425",1e-23
"311","SRR10241524.3144048_1:3470349",1e-23
"312","SRR10241524.4026547_1:4444032",1e-23
"313","SRR10241524.2654743_1:2929970",1e-23
"314","SRR10241524.1518434_1:1677248",1.1e-23
"315","SRR10241524.4244234_2:4685007",1.1e-23
"316","SRR10241524.575702_1:635675",1.1e-23
"317","SRR10241524.700449_1:773484",1.1e-23
"318","SRR10241524.2616650_1:2888033",1.1e-23
"319","SRR10241524.991222_1:1094861",1.1e-23
"320","SRR10241524.3339123_1:3685781",1.1e-23
"321","SRR10241524.2714041_2:2995293",1.2e-23
"322","SRR10241524.5193067_1:5732879",1.2e-23
"323","SRR10241524.1874652_2:2070107",1.2e-23
"324","SRR10241524.2643817_2:2917964",1.2e-23
"325","SRR10241524.2643848_2:2917994",1.2e-23
"326","SRR10241524.4521010_1:4991004",1.2e-23
"327","SRR10241524.4584761_1:5061373",1.3e-23
"328","SRR10241524.1907709_1:2106661",1.3e-23
"329","SRR10241524.1650971_2:1823562",1.3e-23
"330","SRR10241524.2404410_2:2654220",1.4e-23
"331","SRR10241524.488928_2:539848",1.4e-23
"332","SRR10241524.5118635_1:5651014",1.4e-23
"333","SRR10241524.3658742_1:4038125",1.4e-23
"334","SRR10241524.3338144_1:3684660",1.4e-23
"335","SRR10241524.687649_1:759369",1.4e-23
"336","SRR10241524.5193067_2:5732880",1.5e-23
"337","SRR10241524.1086889_2:1200885",1.5e-23
"338","SRR10241524.1300299_1:1436288",1.5e-23
"339","SRR10241524.747409_2:825203",1.5e-23
"340","SRR10241524.1269835_2:1402571",1.6e-23
"341","SRR10241524.2655129_1:2930398",1.6e-23
"342","SRR10241524.4749034_1:5242913",1.6e-23
"343","SRR10241524.1086352_1:1200291",1.6e-23
"344","SRR10241524.3338144_2:3684661",1.6e-23
"345","SRR10241524.1664923_1:1838920",1.7e-23
"346","SRR10241524.5019549_2:5541342",1.7e-23
"347","SRR10241524.3557135_1:3925951",1.7e-23
"348","SRR10241524.5174344_1:5712416",1.7e-23
"349","SRR10241524.74866_2:82815",1.8e-23
"350","SRR10241524.651167_2:719043",1.8e-23
"351","SRR10241524.25459_2:28305",1.8e-23
"352","SRR10241524.5201516_1:5742239",1.9e-23
"353","SRR10241524.4942000_2:5456129",1.9e-23
"354","SRR10241524.349502_1:385826",1.9e-23
"355","SRR10241524.1721937_2:1901873",1.9e-23
"356","SRR10241524.3541647_2:3908932",1.9e-23
"357","SRR10241524.4748176_1:5241959",1.9e-23
"358","SRR10241524.4421323_2:4880350",1.9e-23
"359","SRR10241524.3581388_2:3952681",1.9e-23
"360","SRR10241524.2219338_1:2450291",2e-23
"361","SRR10241524.3731114_1:4118199",2.1e-23
"362","SRR10241524.1184961_2:1308749",2.2e-23
"363","SRR10241524.1639294_2:1810709",2.2e-23
"364","SRR10241524.841769_2:929955",2.2e-23
"365","SRR10241524.3098296_1:3420025",2.2e-23
"366","SRR10241524.2713960_2:2995192",2.2e-23
"367","SRR10241524.3607671_1:3981812",2.2e-23
"368","SRR10241524.4521010_2:4991005",2.3e-23
"369","SRR10241524.5092423_2:5622021",2.3e-23
"370","SRR10241524.4763296_1:5258671",2.3e-23
"371","SRR10241524.4763319_1:5258695",2.3e-23
"372","SRR10241524.3596176_1:3969189",2.3e-23
"373","SRR10241524.2568791_1:2835389",2.4e-23
"374","SRR10241524.2569647_1:2836377",2.4e-23
"375","SRR10241524.369859_1:408382",2.4e-23
"376","SRR10241524.2489986_1:2748524",2.5e-23
"377","SRR10241524.1393672_1:1539339",2.5e-23
"378","SRR10241524.532648_1:588213",2.5e-23
"379","SRR10241524.991222_2:1094862",2.6e-23
"380","SRR10241524.3296299_1:3638367",2.6e-23
"381","SRR10241524.775225_1:856113",2.6e-23
"382","SRR10241524.2591456_2:2860385",2.6e-23
"383","SRR10241524.538576_1:594826",2.6e-23
"384","SRR10241524.4042696_1:4462000",2.7e-23
"385","SRR10241524.177440_2:196036",2.7e-23
"386","SRR10241524.4567353_1:5042147",2.7e-23
"387","SRR10241524.2056557_1:2270876",2.7e-23
"388","SRR10241524.2056557_2:2270877",2.7e-23
"389","SRR10241524.2573232_1:2840400",2.7e-23
"390","SRR10241524.4942000_1:5456128",2.7e-23
"391","SRR10241524.1291186_1:1426191",2.7e-23
"392","SRR10241524.2736726_1:3020450",2.7e-23
"393","SRR10241524.4196283_1:4632012",2.8e-23
"394","SRR10241524.2170461_2:2396425",2.8e-23
"395","SRR10241524.2859265_1:3156372",2.9e-23
"396","SRR10241524.2006542_1:2215681",2.9e-23
"397","SRR10241524.3139957_1:3465828",2.9e-23
"398","SRR10241524.2404410_1:2654219",2.9e-23
"399","SRR10241524.2604101_1:2874211",2.9e-23
"400","SRR10241524.5225390_1:5768695",2.9e-23
"401","SRR10241524.4386951_1:4842401",3e-23
"402","SRR10241524.3189316_2:3520863",3.1e-23
"403","SRR10241524.1023923_1:1131046",3.1e-23
"404","SRR10241524.1131677_1:1250173",3.2e-23
"405","SRR10241524.4829594_1:5331891",3.2e-23
"406","SRR10241524.3663067_2:4042950",3.3e-23
"407","SRR10241524.1087993_1:1202116",3.3e-23
"408","SRR10241524.2330478_1:2572882",3.4e-23
"409","SRR10241524.4006447_2:4421732",3.5e-23
"410","SRR10241524.1360029_1:1502250",3.5e-23
"411","SRR10241524.4490272_2:4956921",3.5e-23
"412","SRR10241524.4490939_2:4957679",3.5e-23
"413","SRR10241524.3617280_1:3992376",3.7e-23
"414","SRR10241524.2780722_2:3069308",3.7e-23
"415","SRR10241524.4644393_1:5127063",3.7e-23
"416","SRR10241524.5212560_1:5754549",3.7e-23
"417","SRR10241524.5213124_1:5755191",3.7e-23
"418","SRR10241524.4522999_1:4993229",3.8e-23
"419","SRR10241524.732506_1:808693",3.8e-23
"420","SRR10241524.733611_1:809936",3.8e-23
"421","SRR10241524.1023598_1:1130712",3.8e-23
"422","SRR10241524.1024983_1:1132203",3.8e-23
"423","SRR10241524.2689959_1:2968761",3.8e-23
"424","SRR10241524.4683153_1:5169932",3.8e-23
"425","SRR10241524.2452024_1:2706690",3.9e-23
"426","SRR10241524.3892094_1:4295850",3.9e-23
"427","SRR10241524.1826320_1:2016800",3.9e-23
"428","SRR10241524.1826401_1:2016889",3.9e-23
"429","SRR10241524.2556781_2:2822148",4e-23
"430","SRR10241524.4763296_2:5258672",4e-23
"431","SRR10241524.4763319_2:5258696",4e-23
"432","SRR10241524.228976_1:252896",4.1e-23
"433","SRR10241524.3403897_2:3757237",4.1e-23
"434","SRR10241524.352916_1:389627",4.1e-23
"435","SRR10241524.383846_2:423928",4.3e-23
"436","SRR10241524.3018327_1:3331815",4.4e-23
"437","SRR10241524.3579551_2:3950626",4.4e-23
"438","SRR10241524.521348_1:575790",4.4e-23
"439","SRR10241524.1787838_1:1974566",4.5e-23
"440","SRR10241524.1787874_1:1974614",4.5e-23
"441","SRR10241524.1789128_1:1976022",4.5e-23
"442","SRR10241524.4281705_2:4726358",4.5e-23
"443","SRR10241524.5222682_1:5765735",4.6e-23
"444","SRR10241524.765025_1:844767",4.6e-23
"445","SRR10241524.5172826_1:5710725",4.6e-23
"446","SRR10241524.4135530_2:4564802",4.6e-23
"447","SRR10241524.2844239_1:3139674",4.6e-23
"448","SRR10241524.2132322_1:2354376",4.7e-23
"449","SRR10241524.3179983_1:3510506",4.7e-23
"450","SRR10241524.1770560_1:1955514",4.8e-23
"451","SRR10241524.3171813_1:3501339",5.1e-23
"452","SRR10241524.5108019_1:5639318",5.1e-23
"453","SRR10241524.5231119_1:5775007",5.1e-23
"454","SRR10241524.2899137_1:3200220",5.1e-23
"455","SRR10241524.4228975_1:4668176",5.2e-23
"456","SRR10241524.4041469_2:4460631",5.2e-23
"457","SRR10241524.1408915_2:1556024",5.2e-23
"458","SRR10241524.472588_2:521798",5.2e-23
"459","SRR10241524.3531671_1:3897957",5.2e-23
"460","SRR10241524.816422_1:901823",5.2e-23
"461","SRR10241524.838228_1:926001",5.2e-23
"462","SRR10241524.1603878_2:1771583",5.2e-23
"463","SRR10241524.1604164_2:1771913",5.2e-23
"464","SRR10241524.2340201_1:2583509",5.3e-23
"465","SRR10241524.2340224_1:2583539",5.3e-23
"466","SRR10241524.2340591_1:2583900",5.3e-23
"467","SRR10241524.2341032_1:2584372",5.3e-23
"468","SRR10241524.1518008_1:1676725",5.4e-23
"469","SRR10241524.856370_2:946055",5.6e-23
"470","SRR10241524.3868581_1:4269814",5.7e-23
"471","SRR10241524.2684201_2:2962349",5.8e-23
"472","SRR10241524.1459744_1:1612257",5.8e-23
"473","SRR10241524.2155436_1:2379809",5.9e-23
"474","SRR10241524.1543639_1:1705167",6e-23
"475","SRR10241524.1610408_1:1778763",6e-23
"476","SRR10241524.849899_1:938825",6.1e-23
"477","SRR10241524.1152572_1:1273073",6.3e-23
"478","SRR10241524.4854846_1:5359725",6.3e-23
"479","SRR10241524.3836414_1:4234332",6.3e-23
"480","SRR10241524.1408915_1:1556023",6.4e-23
"481","SRR10241524.5139244_1:5673717",6.6e-23
"482","SRR10241524.286293_1:316024",6.6e-23
"483","SRR10241524.3557135_2:3925952",6.6e-23
"484","SRR10241524.3174630_2:3504523",6.7e-23
"485","SRR10241524.4854946_1:5359841",6.7e-23
"486","SRR10241524.4183299_1:4617653",6.7e-23
"487","SRR10241524.3577459_1:3948297",6.9e-23
"488","SRR10241524.1902364_1:2100784",7.1e-23
"489","SRR10241524.1019581_1:1126251",7.3e-23
"490","SRR10241524.4371796_1:4825720",7.3e-23
"491","SRR10241524.293388_1:323728",7.5e-23
"492","SRR10241524.2928699_1:3232743",7.6e-23
"493","SRR10241524.4380931_2:4835744",7.8e-23
"494","SRR10241524.3519191_1:3884115",8e-23
"495","SRR10241524.584281_2:645110",8.2e-23
"496","SRR10241524.3171813_2:3501340",8.2e-23
"497","SRR10241524.4895520_1:5404877",8.2e-23
"498","SRR10241524.1610408_2:1778764",8.4e-23
"499","SRR10241524.4228975_2:4668177",8.6e-23
"500","SRR10241524.4253839_2:4695642",8.6e-23
"501","SRR10241524.4015465_1:4431747",8.8e-23
"502","SRR10241524.1639294_1:1810708",8.9e-23
"503","SRR10241524.2115337_2:2335656",8.9e-23
"504","SRR10241524.4493507_2:4960568",9e-23
"505","SRR10241524.3067816_1:3386454",9e-23
"506","SRR10241524.4921559_2:5433726",9.1e-23
"507","SRR10241524.4310262_2:4757792",9.1e-23
"508","SRR10241524.2928813_2:3232872",9.5e-23
"509","SRR10241524.3579551_1:3950625",9.6e-23
"510","SRR10241524.2555066_1:2820289",9.7e-23
"511","SRR10241524.4531945_1:5003102",9.8e-23
"512","SRR10241524.596447_1:658464",1e-22
"513","SRR10241524.1269835_1:1402570",1e-22
"514","SRR10241524.3373270_1:3723446",1e-22
"515","SRR10241524.3373445_1:3723625",1e-22
"516","SRR10241524.538576_2:594827",1e-22
"517","SRR10241524.4025643_1:4443053",1e-22
"518","SRR10241524.4135530_1:4564801",1e-22
"519","SRR10241524.3776969_1:4168832",1e-22
"520","SRR10241524.2249017_1:2483080",1e-22
"521","SRR10241524.3125651_1:3450000",1e-22
"522","SRR10241524.3944379_2:4353516",1e-22
"523","SRR10241524.488928_1:539847",1e-22
"524","SRR10241524.2327424_1:2569510",1e-22
"525","SRR10241524.1138570_2:1257727",1.1e-22
"526","SRR10241524.2489986_2:2748525",1.1e-22
"527","SRR10241524.685570_1:757077",1.1e-22
