"","domain_name","sequence_evalue"
"75","SRR10241522.3788518_1:3940866",1.5e-27
"76","SRR10241522.2877829_2:2993355",1.6e-27
"77","SRR10241522.5298721_1:5513727",1.6e-27
"78","SRR10241522.3376852_2:3512827",1.6e-27
"79","SRR10241522.976892_1:1015485",1.6e-27
"80","SRR10241522.1147357_1:1192870",1.6e-27
"81","SRR10241522.1150256_1:1195878",1.6e-27
"82","SRR10241522.1050408_1:1092306",1.7e-27
"83","SRR10241522.1371521_2:1425715",1.7e-27
"84","SRR10241522.1694327_1:1761607",1.8e-27
"85","SRR10241522.4964914_1:5166722",1.8e-27
"86","SRR10241522.638263_1:663804",1.8e-27
"87","SRR10241522.4641274_2:4828701",1.8e-27
"88","SRR10241522.1426257_2:1482813",1.9e-27
"89","SRR10241522.5815460_2:6051818",1.9e-27
"90","SRR10241522.5599818_1:5827565",1.9e-27
"91","SRR10241522.2751030_1:2861595",1.9e-27
"92","SRR10241522.1096547_1:1140220",1.9e-27
"93","SRR10241522.5561392_1:5787585",1.9e-27
"94","SRR10241522.935082_1:972205",1.9e-27
"95","SRR10241522.2912207_2:3029130",1.9e-27
"96","SRR10241522.3459553_2:3599023",2e-27
"97","SRR10241522.666514_1:693010",2e-27
"98","SRR10241522.1398886_1:1454325",2.1e-27
"99","SRR10241522.1400966_1:1456436",2.1e-27
"100","SRR10241522.2677903_1:2785439",2.1e-27
"101","SRR10241522.1204074_1:1251832",2.1e-27
"102","SRR10241522.4534028_2:4717016",2.2e-27
"103","SRR10241522.5352120_2:5569343",2.5e-27
"104","SRR10241522.2283060_1:2374295",2.5e-27
"105","SRR10241522.2283724_1:2374985",2.5e-27
"106","SRR10241522.2992830_2:3113205",2.5e-27
"107","SRR10241522.178974_1:186102",2.6e-27
"108","SRR10241522.2049790_1:2131845",2.7e-27
"109","SRR10241522.4095685_1:4260873",2.7e-27
"110","SRR10241522.2016280_1:2096994",2.8e-27
"111","SRR10241522.5320237_2:5536110",2.8e-27
"112","SRR10241522.2814526_1:2927405",2.8e-27
"113","SRR10241522.1482650_1:1541631",3e-27
"114","SRR10241522.3423355_2:3561375",3.2e-27
"115","SRR10241522.3827416_1:3981541",3.2e-27
"116","SRR10241522.3827449_1:3981568",3.2e-27
"117","SRR10241522.697313_2:725092",3.3e-27
"118","SRR10241522.697453_2:725241",3.3e-27
"119","SRR10241522.1348558_1:1401810",3.3e-27
"120","SRR10241522.4406744_1:4584485",3.6e-27
"121","SRR10241522.2864256_2:2979165",3.7e-27
"122","SRR10241522.4925359_1:5125521",3.7e-27
"123","SRR10241522.4729176_2:4920630",3.7e-27
"124","SRR10241522.2454461_1:2552785",3.8e-27
"125","SRR10241522.532797_1:554169",3.8e-27
"126","SRR10241522.3978256_2:4138417",3.8e-27
"127","SRR10241522.5095083_1:5302342",3.8e-27
"128","SRR10241522.3781130_1:3933169",3.9e-27
"129","SRR10241522.3674199_1:3821954",3.9e-27
"130","SRR10241522.3742648_1:3893176",3.9e-27
"131","SRR10241522.2416353_2:2512979",4e-27
"132","SRR10241522.3321628_1:3455285",4e-27
"133","SRR10241522.2886073_1:3002009",4e-27
"134","SRR10241522.3622446_1:3768353",4e-27
"135","SRR10241522.91970_2:95781",4e-27
"136","SRR10241522.2169067_1:2255918",4.2e-27
"137","SRR10241522.4868729_1:5066576",4.2e-27
"138","SRR10241522.4609290_2:4795300",4.2e-27
"139","SRR10241522.3327948_1:3461819",4.3e-27
"140","SRR10241522.2836214_1:2949998",4.3e-27
"141","SRR10241522.34080_1:35361",4.4e-27
"142","SRR10241522.4047672_1:4210779",4.5e-27
"143","SRR10241522.3694764_1:3843378",4.6e-27
"144","SRR10241522.1426257_1:1482812",4.6e-27
"145","SRR10241522.797467_1:829289",4.6e-27
"146","SRR10241522.1011619_1:1051699",4.9e-27
"147","SRR10241522.4391873_1:4569023",5e-27
"148","SRR10241522.1998601_1:2078559",5e-27
"149","SRR10241522.4443208_1:4622376",5e-27
"150","SRR10241522.3638021_2:3784708",5.1e-27
"151","SRR10241522.3638906_2:3785649",5.1e-27
"152","SRR10241522.1963526_2:2041948",5.2e-27
"153","SRR10241522.5761242_2:5995418",5.4e-27
"154","SRR10241522.1615468_1:1679375",5.4e-27
"155","SRR10241522.1694293_2:1761564",5.4e-27
"156","SRR10241522.2804518_1:2917042",5.6e-27
"157","SRR10241522.3272884_1:3404514",5.8e-27
"158","SRR10241522.2967776_2:3087099",5.8e-27
"159","SRR10241522.1796532_2:1867987",5.9e-27
"160","SRR10241522.950663_1:988287",6e-27
"161","SRR10241522.1963526_1:2041947",6.1e-27
"162","SRR10241522.2934391_2:3052346",6.1e-27
"163","SRR10241522.4303066_1:4476321",6.3e-27
"164","SRR10241522.1683216_1:1749972",6.4e-27
"165","SRR10241522.1777311_2:1847990",6.5e-27
"166","SRR10241522.3282343_2:3414364",6.5e-27
"167","SRR10241522.3228210_1:3357919",6.5e-27
"168","SRR10241522.4970303_1:5172291",6.5e-27
"169","SRR10241522.4904600_1:5103918",6.6e-27
"170","SRR10241522.3206202_1:3334988",6.7e-27
"171","SRR10241522.3206347_1:3335121",6.7e-27
"172","SRR10241522.229313_1:238257",6.7e-27
"173","SRR10241522.1147357_2:1192871",6.8e-27
"174","SRR10241522.1150256_2:1195879",6.8e-27
"175","SRR10241522.4578700_1:4763600",7e-27
"176","SRR10241522.2667494_2:2774540",7e-27
"177","SRR10241522.5163323_1:5373264",7.1e-27
"178","SRR10241522.5059913_1:5265654",7.2e-27
"179","SRR10241522.5063670_1:5269573",7.2e-27
"180","SRR10241522.1359354_1:1413038",7.2e-27
"181","SRR10241522.84950_1:88413",7.3e-27
"182","SRR10241522.711887_1:740257",7.4e-27
"183","SRR10241522.5286554_2:5501087",7.5e-27
"184","SRR10241522.1806159_1:1877832",7.6e-27
"185","SRR10241522.360273_2:374701",7.6e-27
"186","SRR10241522.605921_1:630301",7.7e-27
"187","SRR10241522.2528405_1:2629524",7.8e-27
"188","SRR10241522.346053_1:359850",7.9e-27
"189","SRR10241522.496234_1:516312",7.9e-27
"190","SRR10241522.4016648_2:4178306",7.9e-27
"191","SRR10241522.5208125_2:5419617",8e-27
"192","SRR10241522.2101445_1:2185523",8.1e-27
"193","SRR10241522.374299_1:389244",8.2e-27
"194","SRR10241522.1614863_2:1678736",8.4e-27
"195","SRR10241522.1259062_1:1308879",8.5e-27
"196","SRR10241522.4146385_2:4313514",8.8e-27
"197","SRR10241522.950663_2:988288",8.8e-27
"198","SRR10241522.3256208_1:3387039",8.8e-27
"199","SRR10241522.3256445_1:3387268",8.8e-27
"200","SRR10241522.2071960_2:2154747",9e-27
"201","SRR10241522.4610574_2:4796639",9.1e-27
"202","SRR10241522.1658678_2:1724327",9.1e-27
"203","SRR10241522.4985568_2:5188167",9.3e-27
"204","SRR10241522.4770508_1:4963789",9.4e-27
"205","SRR10241522.379640_1:394829",9.8e-27
"206","SRR10241522.2044710_1:2126552",9.9e-27
"207","SRR10241522.478455_1:497898",1e-26
"208","SRR10241522.3327948_2:3461820",1e-26
"209","SRR10241522.5286554_1:5501086",1e-26
"210","SRR10241522.369961_1:384696",1.1e-26
"211","SRR10241522.4095988_2:4261206",1.1e-26
"212","SRR10241522.1773879_1:1844407",1.1e-26
"213","SRR10241522.1832143_1:1904717",1.1e-26
"214","SRR10241522.5426745_2:5647215",1.1e-26
"215","SRR10241522.5426911_2:5647387",1.1e-26
"216","SRR10241522.4406744_2:4584486",1.1e-26
"217","SRR10241522.5573088_1:5799639",1.1e-26
"218","SRR10241522.495061_1:515078",1.1e-26
"219","SRR10241522.4114901_1:4280877",1.1e-26
"220","SRR10241522.4178998_1:4347330",1.2e-26
"221","SRR10241522.1178848_1:1225658",1.2e-26
"222","SRR10241522.3943272_1:4101968",1.2e-26
"223","SRR10241522.4985210_1:5187791",1.2e-26
"224","SRR10241522.2783532_2:2895320",1.2e-26
"225","SRR10241522.817369_2:849914",1.2e-26
"226","SRR10241522.2556909_1:2659341",1.2e-26
"227","SRR10241522.2557626_1:2660095",1.2e-26
"228","SRR10241522.3111632_1:3236492",1.2e-26
"229","SRR10241522.1951218_1:2029149",1.2e-26
"230","SRR10241522.2808997_1:2921701",1.2e-26
"231","SRR10241522.4445796_1:4625079",1.3e-26
"232","SRR10241522.5319904_1:5535791",1.3e-26
"233","SRR10241522.1800120_1:1871631",1.3e-26
"234","SRR10241522.4089527_1:4254492",1.3e-26
"235","SRR10241522.4288380_1:4460965",1.3e-26
"236","SRR10241522.2003771_1:2083958",1.3e-26
"237","SRR10241522.2932428_1:3050280",1.3e-26
"238","SRR10241522.3984045_1:4144358",1.3e-26
"239","SRR10241522.2889962_1:3006084",1.3e-26
"240","SRR10241522.3423355_1:3561374",1.4e-26
"241","SRR10241522.1972468_1:2051251",1.4e-26
"242","SRR10241522.2268750_2:2359397",1.4e-26
"243","SRR10241522.2400547_1:2496510",1.4e-26
"244","SRR10241522.3435341_1:3573784",1.5e-26
"245","SRR10241522.5597549_1:5825165",1.5e-26
"246","SRR10241522.5598174_1:5825880",1.5e-26
"247","SRR10241522.3461401_1:3601000",1.5e-26
"248","SRR10241522.405390_1:421666",1.5e-26
"249","SRR10241522.3530940_1:3673056",1.5e-26
"250","SRR10241522.4520662_1:4703083",1.5e-26
"251","SRR10241522.4341032_1:4516009",1.5e-26
"252","SRR10241522.3762234_1:3913390",1.5e-26
"253","SRR10241522.5310799_1:5526345",1.5e-26
"254","SRR10241522.1561163_1:1622872",1.6e-26
"255","SRR10241522.728631_1:757593",1.6e-26
"256","SRR10241522.4201320_1:4370541",1.6e-26
"257","SRR10241522.4201933_1:4371178",1.6e-26
"258","SRR10241522.4357527_2:4533257",1.6e-26
"259","SRR10241522.1022414_1:1063022",1.6e-26
"260","SRR10241522.100531_1:104715",1.7e-26
"261","SRR10241522.5562025_1:5788246",1.7e-26
"262","SRR10241522.5740361_1:5973828",1.8e-26
"263","SRR10241522.2866540_1:2981574",1.8e-26
"264","SRR10241522.3172735_1:3300284",1.8e-26
"265","SRR10241522.4095988_1:4261205",1.8e-26
"266","SRR10241522.5464064_2:5686266",1.8e-26
"267","SRR10241522.815705_2:848205",1.8e-26
"268","SRR10241522.5218173_2:5430043",1.9e-26
"269","SRR10241522.3773863_2:3925561",1.9e-26
"270","SRR10241522.748129_1:777873",1.9e-26
"271","SRR10241522.4676025_1:4864989",1.9e-26
"272","SRR10241522.349599_1:363546",1.9e-26
"273","SRR10241522.694847_1:722500",1.9e-26
"274","SRR10241522.697313_1:725091",2e-26
"275","SRR10241522.697453_1:725240",2e-26
"276","SRR10241522.401782_1:417925",2e-26
"277","SRR10241522.5690771_2:5922232",2e-26
"278","SRR10241522.4868729_2:5066577",2e-26
"279","SRR10241522.4534028_1:4717015",2e-26
"280","SRR10241522.340177_1:353628",2.1e-26
"281","SRR10241522.2552791_2:2655047",2.1e-26
"282","SRR10241522.779798_1:810936",2.2e-26
"283","SRR10241522.235456_1:244701",2.2e-26
"284","SRR10241522.1222569_1:1271031",2.2e-26
"285","SRR10241522.4996739_1:5199650",2.2e-26
"286","SRR10241522.2607752_1:2712379",2.3e-26
"287","SRR10241522.4939033_1:5139703",2.3e-26
"288","SRR10241522.1145961_1:1191421",2.3e-26
"289","SRR10241522.375741_2:390739",2.3e-26
"290","SRR10241522.288266_2:299726",2.5e-26
"291","SRR10241522.5079323_1:5285935",2.6e-26
"292","SRR10241522.1800120_2:1871632",2.6e-26
"293","SRR10241522.5695419_2:5927003",2.6e-26
"294","SRR10241522.287786_1:299230",2.6e-26
"295","SRR10241522.1753516_1:1823163",2.7e-26
"296","SRR10241522.487382_1:507187",2.7e-26
"297","SRR10241522.358025_1:372361",2.9e-26
"298","SRR10241522.5614471_1:5842811",2.9e-26
"299","SRR10241522.5306242_2:5521538",3e-26
"300","SRR10241522.5306405_2:5521707",3e-26
"301","SRR10241522.4985568_1:5188166",3e-26
"302","SRR10241522.3868651_2:4024269",3e-26
"303","SRR10241522.3868746_2:4024357",3e-26
"304","SRR10241522.5695006_1:5926584",3.1e-26
"305","SRR10241522.294942_1:306678",3.1e-26
"306","SRR10241522.3604105_1:3749331",3.1e-26
"307","SRR10241522.4746354_1:4938549",3.2e-26
"308","SRR10241522.475360_1:494745",3.2e-26
"309","SRR10241522.559979_1:582496",3.2e-26
"310","SRR10241522.4789864_1:4984130",3.2e-26
"311","SRR10241522.5795698_1:6031152",3.3e-26
"312","SRR10241522.4427568_1:4606173",3.3e-26
"313","SRR10241522.748132_1:777877",3.3e-26
"314","SRR10241522.4957057_1:5158562",3.4e-26
"315","SRR10241522.1108950_2:1153220",3.4e-26
"316","SRR10241522.5463848_1:5686042",3.4e-26
"317","SRR10241522.890805_1:926125",3.5e-26
"318","SRR10241522.5751599_2:5985493",3.5e-26
"319","SRR10241522.3376852_1:3512826",3.5e-26
"320","SRR10241522.1096660_2:1140338",3.5e-26
"321","SRR10241522.5054749_1:5260246",3.5e-26
"322","SRR10241522.5647441_2:5877235",3.6e-26
"323","SRR10241522.140974_1:146780",3.6e-26
"324","SRR10241522.1438760_1:1495882",3.7e-26
"325","SRR10241522.4746441_1:4938649",3.7e-26
"326","SRR10241522.576512_1:599807",3.7e-26
"327","SRR10241522.1683216_2:1749973",3.8e-26
"328","SRR10241522.2074096_2:2156968",3.9e-26
"329","SRR10241522.2348843_1:2442862",3.9e-26
"330","SRR10241522.2219211_1:2307990",4e-26
"331","SRR10241522.4800077_1:4994812",4e-26
"332","SRR10241522.1994943_1:2074777",4.1e-26
"333","SRR10241522.5460490_1:5682509",4.2e-26
"334","SRR10241522.5460490_2:5682510",4.2e-26
"335","SRR10241522.1818850_1:1890931",4.4e-26
"336","SRR10241522.576512_2:599808",4.4e-26
"337","SRR10241522.5083464_2:5290274",4.5e-26
"338","SRR10241522.1658678_1:1724326",4.5e-26
"339","SRR10241522.3626534_2:3772708",4.5e-26
"340","SRR10241522.1979295_1:2058408",4.7e-26
"341","SRR10241522.4733680_1:4925282",4.7e-26
"342","SRR10241522.895856_2:931249",4.7e-26
"343","SRR10241522.5427635_1:5648141",4.8e-26
"344","SRR10241522.5428037_1:5648559",4.8e-26
"345","SRR10241522.5430371_1:5650989",4.8e-26
"346","SRR10241522.4412868_2:4590791",4.8e-26
"347","SRR10241522.4256024_1:4427560",4.9e-26
"348","SRR10241522.780751_1:811935",5e-26
"349","SRR10241522.5562025_2:5788247",5.1e-26
"350","SRR10241522.3928013_1:4086017",5.1e-26
"351","SRR10241522.2075773_1:2158759",5.2e-26
"352","SRR10241522.147894_1:153919",5.2e-26
"353","SRR10241522.1589375_1:1652152",5.2e-26
"354","SRR10241522.5771484_1:6005953",5.3e-26
"355","SRR10241522.5464064_1:5686265",5.5e-26
"356","SRR10241522.234986_2:244225",5.5e-26
"357","SRR10241522.358025_2:372362",5.5e-26
"358","SRR10241522.2416353_1:2512978",5.6e-26
"359","SRR10241522.2307066_1:2399322",5.6e-26
"360","SRR10241522.5803479_1:6039284",5.6e-26
"361","SRR10241522.4806380_1:5001402",5.8e-26
"362","SRR10241522.4810065_1:5005290",5.8e-26
"363","SRR10241522.112788_1:117479",5.8e-26
"364","SRR10241522.4141359_1:4308321",5.8e-26
"365","SRR10241522.4143112_1:4310133",5.8e-26
"366","SRR10241522.4768655_1:4961859",5.9e-26
"367","SRR10241522.2816147_1:2929102",6e-26
"368","SRR10241522.4127684_2:4294210",6.1e-26
"369","SRR10241522.3217365_1:3346601",6.1e-26
"370","SRR10241522.4254282_2:4425688",6.2e-26
"371","SRR10241522.843131_1:876797",6.3e-26
"372","SRR10241522.5110195_1:5317961",6.3e-26
"373","SRR10241522.2410688_1:2507030",6.3e-26
"374","SRR10241522.1426627_1:1483214",6.3e-26
"375","SRR10241522.4599522_1:4785208",6.4e-26
"376","SRR10241522.5803410_1:6039213",6.7e-26
"377","SRR10241522.2389633_1:2485253",6.8e-26
"378","SRR10241522.4090593_1:4255596",6.8e-26
"379","SRR10241522.1609501_1:1673153",6.8e-26
"380","SRR10241522.2633063_1:2738592",6.9e-26
"381","SRR10241522.2121621_2:2206636",7e-26
"382","SRR10241522.2211311_1:2299846",7e-26
"383","SRR10241522.5208125_1:5419616",7.2e-26
"384","SRR10241522.3518912_1:3660634",7.3e-26
"385","SRR10241522.256355_1:266356",7.3e-26
"386","SRR10241522.256619_1:266627",7.3e-26
"387","SRR10241522.2036771_1:2118352",7.3e-26
"388","SRR10241522.158383_1:164698",7.3e-26
"389","SRR10241522.3220695_1:3350070",7.4e-26
"390","SRR10241522.4519674_2:4702057",7.4e-26
"391","SRR10241522.2121948_1:2206974",7.4e-26
"392","SRR10241522.5203246_2:5414548",7.4e-26
"393","SRR10241522.2981839_2:3101791",7.5e-26
"394","SRR10241522.3539934_1:3682410",7.6e-26
"395","SRR10241522.100481_2:104661",7.6e-26
"396","SRR10241522.518427_1:539268",7.7e-26
"397","SRR10241522.3652974_1:3800099",7.7e-26
"398","SRR10241522.1713933_1:1781914",7.8e-26
"399","SRR10241522.3209972_2:3338859",7.8e-26
"400","SRR10241522.1950981_2:2028899",7.8e-26
"401","SRR10241522.538958_1:560693",7.9e-26
"402","SRR10241522.5825659_1:6062499",7.9e-26
"403","SRR10241522.2212581_1:2301187",8e-26
"404","SRR10241522.5543690_2:5768930",8e-26
"405","SRR10241522.5543845_2:5769089",8e-26
"406","SRR10241522.976892_2:1015486",8e-26
"407","SRR10241522.3452675_1:3591942",8.1e-26
"408","SRR10241522.599792_1:623971",8.1e-26
"409","SRR10241522.5771484_2:6005954",8.3e-26
"410","SRR10241522.5103860_1:5311358",8.3e-26
"411","SRR10241522.5228720_1:5441014",8.6e-26
"412","SRR10241522.4466516_2:4646720",8.6e-26
"413","SRR10241522.4942426_1:5143181",8.7e-26
"414","SRR10241522.2625077_1:2730400",8.7e-26
"415","SRR10241522.5009958_2:5213628",8.9e-26
"416","SRR10241522.5636355_1:5865668",9.2e-26
"417","SRR10241522.3304110_2:3437046",9.3e-26
"418","SRR10241522.91970_1:95780",9.4e-26
"419","SRR10241522.3622446_2:3768354",9.4e-26
"420","SRR10241522.5815460_1:6051817",9.4e-26
"421","SRR10241522.187971_2:195399",9.4e-26
"422","SRR10241522.2044564_1:2126403",9.4e-26
"423","SRR10241522.3579901_1:3724081",9.6e-26
"424","SRR10241522.1971769_1:2050523",9.6e-26
"425","SRR10241522.16398_1:17058",9.7e-26
"426","SRR10241522.757207_1:787414",9.7e-26
"427","SRR10241522.3217708_1:3346966",9.8e-26
"428","SRR10241522.3218015_1:3347278",9.8e-26
"429","SRR10241522.4463974_1:4644036",1e-25
"430","SRR10241522.914798_1:950926",1e-25
"431","SRR10241522.5233969_1:5446421",1e-25
"432","SRR10241522.662116_1:688369",1e-25
"433","SRR10241522.678412_1:705345",1e-25
"434","SRR10241522.4542237_1:4725532",1.1e-25
"435","SRR10241522.3796061_1:3948680",1.1e-25
"436","SRR10241522.4542151_1:4725433",1.1e-25
"437","SRR10241522.697919_2:725728",1.1e-25
"438","SRR10241522.5231734_1:5444139",1.1e-25
"439","SRR10241522.3200869_1:3329414",1.1e-25
"440","SRR10241522.4567652_2:4752012",1.1e-25
"441","SRR10241522.1842615_2:1915693",1.1e-25
"442","SRR10241522.1054085_2:1096092",1.1e-25
"443","SRR10241522.2430606_1:2527869",1.1e-25
"444","SRR10241522.4146071_1:4313181",1.2e-25
"445","SRR10241522.3652974_2:3800100",1.2e-25
"446","SRR10241522.5543690_1:5768929",1.2e-25
"447","SRR10241522.5543845_1:5769088",1.2e-25
"448","SRR10241522.3839920_1:3994511",1.2e-25
"449","SRR10241522.5471168_1:5693559",1.2e-25
"450","SRR10241522.1738476_2:1807418",1.2e-25
"451","SRR10241522.1741074_2:1810179",1.2e-25
"452","SRR10241522.5676769_2:5907773",1.2e-25
"453","SRR10241522.5474699_1:5697202",1.2e-25
"454","SRR10241522.4016648_1:4178305",1.2e-25
"455","SRR10241522.1594094_1:1656984",1.2e-25
"456","SRR10241522.1594127_1:1657022",1.2e-25
"457","SRR10241522.2113154_1:2197751",1.2e-25
"458","SRR10241522.5328804_1:5545153",1.2e-25
"459","SRR10241522.5067172_1:5273236",1.2e-25
"460","SRR10241522.3962034_2:4121668",1.3e-25
"461","SRR10241522.4303616_1:4476882",1.3e-25
"462","SRR10241522.2121948_2:2206975",1.3e-25
"463","SRR10241522.5487837_1:5710824",1.3e-25
"464","SRR10241522.4711845_1:4902516",1.3e-25
"465","SRR10241522.2948569_1:3067239",1.3e-25
"466","SRR10241522.4244862_2:4415767",1.3e-25
"467","SRR10241522.4178998_2:4347331",1.3e-25
"468","SRR10241522.4885935_2:5084535",1.3e-25
"469","SRR10241522.2787495_1:2899429",1.3e-25
"470","SRR10241522.5347079_1:5564120",1.3e-25
"471","SRR10241522.554394_1:576669",1.4e-25
"472","SRR10241522.3374710_1:3510602",1.4e-25
"473","SRR10241522.1644730_2:1709785",1.4e-25
"474","SRR10241522.4971089_2:5173110",1.4e-25
"475","SRR10241522.511520_1:532089",1.4e-25
"476","SRR10241522.374127_1:389065",1.4e-25
"477","SRR10241522.2729354_2:2839080",1.4e-25
"478","SRR10241522.1070562_1:1113112",1.4e-25
"479","SRR10241522.5325873_1:5542116",1.4e-25
"480","SRR10241522.3572943_2:3716905",1.5e-25
"481","SRR10241522.890459_2:925773",1.5e-25
"482","SRR10241522.2956117_1:3075040",1.5e-25
"483","SRR10241522.1843392_1:1916498",1.5e-25
"484","SRR10241522.4719338_1:4910319",1.5e-25
"485","SRR10241522.3459553_1:3599022",1.5e-25
"486","SRR10241522.3155175_1:3282073",1.5e-25
"487","SRR10241522.4468318_1:4648581",1.5e-25
"488","SRR10241522.5325873_2:5542117",1.5e-25
"489","SRR10241522.2347660_1:2441630",1.5e-25
"490","SRR10241522.417063_1:433854",1.5e-25
"491","SRR10241522.417258_1:434046",1.5e-25
"492","SRR10241522.3498709_1:3639614",1.6e-25
"493","SRR10241522.4661560_2:4849908",1.6e-25
"494","SRR10241522.3749198_1:3899921",1.6e-25
"495","SRR10241522.4369194_1:4545414",1.6e-25
"496","SRR10241522.2558716_2:2661240",1.6e-25
"497","SRR10241522.2562934_2:2665613",1.6e-25
"498","SRR10241522.3512524_1:3654017",1.6e-25
"499","SRR10241522.187971_1:195398",1.6e-25
"500","SRR10241522.2700344_1:2808816",1.6e-25
"501","SRR10241522.2700937_1:2809423",1.6e-25
"502","SRR10241522.541754_1:563622",1.6e-25
"503","SRR10241522.2871712_1:2986965",1.7e-25
"504","SRR10241522.3140625_2:3267027",1.7e-25
"505","SRR10241522.3436385_1:3574859",1.7e-25
"506","SRR10241522.5056489_2:5262049",1.7e-25
"507","SRR10241522.3521631_2:3663361",1.7e-25
"508","SRR10241522.1614863_1:1678735",1.7e-25
"509","SRR10241522.5319904_2:5535792",1.7e-25
"510","SRR10241522.1632289_1:1696720",1.7e-25
"511","SRR10241522.4316266_1:4490050",1.7e-25
"512","SRR10241522.5434786_1:5655549",1.7e-25
"513","SRR10241522.4477384_1:4657999",1.8e-25
"514","SRR10241522.2932428_2:3050281",1.8e-25
"515","SRR10241522.3984045_2:4144359",1.8e-25
"516","SRR10241522.1578697_1:1641071",1.8e-25
"517","SRR10241522.1578916_1:1641296",1.8e-25
"518","SRR10241522.3987656_1:4148135",1.8e-25
"519","SRR10241522.4937436_1:5138087",1.8e-25
"520","SRR10241522.3445470_1:3584414",1.8e-25
"521","SRR10241522.3446869_1:3585891",1.8e-25
"522","SRR10241522.2365706_2:2460299",1.8e-25
"523","SRR10241522.4369374_1:4545598",1.8e-25
"524","SRR10241522.1178209_1:1224972",1.8e-25
"525","SRR10241522.38603_2:40091",1.8e-25
"526","SRR10241522.158383_2:164699",1.8e-25
"527","SRR10241522.4209933_1:4379425",1.8e-25
"528","SRR10241522.666514_2:693011",1.8e-25
